OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength,Shape
1461,1838 Valley Rd,4.52024E+11,8,2,127,1838 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,596.1195068,105.4634119,
1462,1840 Valley Rd,4.52024E+11,8,2,127,1840 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,576.5957031,104.3882464,
1463,1842 Valley Rd,4.52024E+11,8,2,127,1842 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,596.5721436,105.4883454,
1464,1844 Valley Rd,4.52024E+11,8,2,127,1844 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,567.0695801,103.863629,
1465,1846 Valley Rd,4.52024E+11,8,2,127,1846 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,586.6583252,104.9423903,
1466,1107 S Third St,4.62118E+11,24,3,15,1107 S Third St,Arbor Apartments,AI06-0174,Complex,,2007/01/03 00:00:00+00,,,,,,Yes,1129.667114,141.0187051,
1467,1109 S Third St,4.62118E+11,24,3,15,1109 S Third St,Arbor Apartments,AI06-0174,Complex,,2007/01/03 00:00:00+00,,,,,,Yes,1105.480103,139.0520502,
1468,1111 S Third St,4.62118E+11,24,3,15,1111 S Third St,Arbor Apartments,AI06-0174,Complex,,2007/01/03 00:00:00+00,,,,,,Yes,996.0460205,133.7373407,
1469,1110 Arbor St,4.62118E+11,12,3,16,1110 Arbor St,Arbor Apartments,AI06-0173,Complex,,2007/01/03 00:00:00+00,,,,,,Yes,1122.685547,141.8550679,
1470,1112 Arbor St,4.62118E+11,12,3,18,1112 Arbor St,Arbor Apartments,AI07-0074,Complex,,2010/07/22 00:00:00+00,,,,,,Yes,1068.220825,139.0236996,
1471,214 E Gregory Dr,4.62118E+11,12,3,17,214 E Gregory Dr,Arbor Apartments,AI07-0074,Complex,,2010/07/22 00:00:00+00,,,,,,Yes,1081.636841,138.5431818,
1472,1113 S Third St,4.62118E+11,12,3,19,1113 S Third St,Arbor Apartments,AI07-0074,Complex,,2010/07/22 00:00:00+00,,,,,,Yes,1046.220215,137.2665658,
1473,1774 Valley Rd,4.52024E+11,7,2,128,1774 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,549.612793,102.430061,
1474,1776 Valley Rd,4.52024E+11,7,2,128,1776 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,604.9134521,105.4968048,
1475,1778 Valley Rd,4.52024E+11,7,2,128,1778 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,541.6729736,103.8872018,
1476,1780 Valley Rd,4.52024E+11,7,2,128,1780 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,545.230957,104.1088903,
1477,1782 Valley Rd,4.52024E+11,7,2,128,1782 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,595.6678467,106.7969141,
1478,1784 Valley Rd,4.52024E+11,7,2,128,1784 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,654.6419678,109.9399952,
1479,1786 Valley Rd,4.52024E+11,7,2,128,1786 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,607.7626953,111.0846949,
1480,1735 Valley Rd,4.52024E+11,8,2,129,1735 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,2388.098022,199.5074566,
1481,1717 Valley Rd,4.52024E+11,8,2,130,1717 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,1210.403442,139.200871,
1482,1715 Valley Rd,4.52024E+11,8,2,130,1715 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,2478.33313,202.8936525,
1483,1705 Valley Rd,4.52024E+11,8,2,131,1705 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,629.0561523,104.4193244,
1484,1711 Valley Rd,4.52024E+11,8,2,131,1711 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,2420.169067,200.3358909,
1485,1707 Valley Rd,4.52024E+11,8,2,131,1707 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,572.9831543,101.0574214,
1486,1750 Valley Rd,4.52024E+11,12,2,132,1750 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,594.248291,104.5004116,
1487,1752 Valley Rd,4.52024E+11,12,2,132,1752 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,616.7952881,105.7699342,
1488,1754 Valley Rd,4.52024E+11,12,2,132,1754 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,530.2668457,100.8979059,
1489,1756 Valley Rd,4.52024E+11,12,2,132,1756 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,550.7276611,102.0388314,
1490,1758 Valley Rd,4.52024E+11,12,2,132,1758 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,626.9643555,108.3674185,
1491,1760 Valley Rd,4.52024E+11,12,2,132,1760 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,585.2767334,106.1715618,
1492,1762 Valley Rd,4.52024E+11,12,2,132,1762 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,609.6778564,107.4742326,
1493,1764 Valley Rd,4.52024E+11,12,2,132,1764 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,602.5031738,113.3828327,
1494,1766 Valley Rd,4.52024E+11,12,2,132,1766 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,565.7965088,103.007435,
1495,1768 Valley Rd,4.52024E+11,12,2,132,1768 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,571.9179688,103.3509727,
1496,1772 Valley Rd,4.52024E+11,12,2,132,1772 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,547.6430664,101.987932,
1497,1718 Valley Rd,4.52024E+11,8,2,133,1718 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,619.2633057,105.90769,
1498,1720 Valley Rd,4.52024E+11,8,2,133,1720 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,531.5731201,100.9444942,
1499,1722 Valley Rd,4.52024E+11,8,2,133,1722 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,644.1885986,107.8724477,
1500,1724 Valley Rd,4.52024E+11,8,2,133,1724 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,580.144043,104.3593519,
1501,1726 Valley Rd,4.52024E+11,8,2,133,1726 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,595.9104004,105.2324486,
1502,1728 Valley Rd,4.52024E+11,8,2,133,1728 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,508.104126,100.3266377,
1503,1732 Valley Rd,4.52024E+11,8,2,133,1732 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,515.5736084,101.3906502,
1504,1701 Valley Rd,4.52024E+11,8,2,134,1701 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,2393.75415,199.1242243,
1505,1725 Valley Rd,4.52024E+11,8,2,135,1725 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,687.2766113,108.1636216,
1506,1727 Valley Rd,4.52024E+11,8,2,135,1727 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,524.7750244,98.51095467,
1507,1731 Valley Rd,4.52024E+11,8,2,135,1731 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,2351.263794,198.0563711,
1508,1702 Valley Rd,4.52024E+11,8,2,136,1702 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,604.0947266,105.4737824,
1509,1704 Valley Rd,4.52024E+11,8,2,136,1704 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,570.5272217,103.6046707,
1510,1706 Valley Rd,4.52024E+11,8,2,136,1706 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,573.885498,103.7916823,
1511,1708 Valley Rd,4.52024E+11,8,2,136,1708 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,636.0480957,107.2530004,
1512,1710 Valley Rd,4.52024E+11,8,2,136,1710 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,520.4376221,100.8156018,
1513,1712 Valley Rd,4.52024E+11,8,2,136,1712 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,617.2518311,106.2063982,
1514,1714 Valley Rd,4.52024E+11,8,2,136,1714 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,542.7280273,102.0567535,
1515,1734 Valley Rd,4.52024E+11,8,2,137,1734 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,625.2390137,107.1689003,
1516,1736 Valley Rd,4.52024E+11,8,2,137,1736 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,625.8065186,107.2000605,
1517,1738 Valley Rd,4.52024E+11,8,2,137,1738 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,521.3736572,101.4642725,
1518,1740 Valley Rd,4.52024E+11,8,2,137,1740 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,645.5744629,108.285807,
1519,1742 Valley Rd,4.52024E+11,8,2,137,1742 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,549.6849365,103.0192148,
1520,1744 Valley Rd,4.52024E+11,8,2,137,1744 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,607.3823242,106.1881485,
1521,1748 Valley Rd,4.52024E+11,8,2,137,1748 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,530.7591553,101.9797466,
1522,1664 Valley Rd,4.52024E+11,8,2,139,1664 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,485.0681152,97.74440681,
1523,1666 Valley Rd,4.52024E+11,8,2,139,1666 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,555.0441895,101.7407334,
1524,1668 Valley Rd,4.52024E+11,8,2,139,1668 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,592.0780029,112.1154463,
1525,1670 Valley Rd,4.52024E+11,8,2,139,1670 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,585.8007813,104.5627804,
1526,1672 Valley Rd,4.52024E+11,8,2,139,1672 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,563.7232666,103.3366441,
1527,1674 Valley Rd,4.52024E+11,8,2,139,1674 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,562.5444336,103.2713562,
1528,1676 Valley Rd,4.52024E+11,8,2,139,1676 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,626.0472412,115.9070552,
1529,1527 Lincolnshire Dr,4.52023E+11,12,2,142,1527 Lincolnshire Dr,Champaign House Apartments,AI07-0092,Complex,,2007/07/24 00:00:00+00,,,,,,Yes,2568.424316,207.3740897,
1530,1525 Lincolnshire Dr,4.52023E+11,12,2,143,1525 Lincolnshire Dr,Champaign House Apartments,AI07-0092,Complex,,2007/07/24 00:00:00+00,,,,,,Yes,2180.834473,188.5375232,
1531,1640 Valley Rd,4.52024E+11,12,2,144,1640 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,603.1970215,104.4994383,
1532,1642 Valley Rd,4.52024E+11,12,2,144,1642 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,573.7476807,102.8179086,
1533,1644 Valley Rd,4.52024E+11,12,2,144,1644 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,539.3236084,100.8525184,
1534,1646 Valley Rd,4.52024E+11,12,2,144,1646 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,524.1645508,99.98669777,
1535,1648 Valley Rd,4.52024E+11,12,2,144,1648 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,693.8616943,114.4722587,
1536,1650 Valley Rd,4.52024E+11,12,2,144,1650 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,642.600708,111.9035011,
1537,1652 Valley Rd,4.52024E+11,12,2,144,1652 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,643.7631836,111.9619147,
1538,1654 Valley Rd,4.52024E+11,12,2,144,1654 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,574.3300781,108.2656899,
1539,1656 Valley Rd,4.52024E+11,12,2,144,1656 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,618.4044189,106.9904312,
1540,1658 Valley Rd,4.52024E+11,12,2,144,1658 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,621.2088623,107.2484771,
1541,1662 Valley Rd,4.52024E+11,12,2,144,1662 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,515.4121094,101.4822831,
1542,1616 Valley Rd,4.52024E+11,12,2,145,1616 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,614.2739258,106.0396977,
1543,1618 Valley Rd,4.52024E+11,12,2,145,1618 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,591.069458,104.7475929,
1544,1620 Valley Rd,4.52024E+11,12,2,145,1620 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,660.4180908,108.6091492,
1545,1622 Valley Rd,4.52024E+11,12,2,145,1622 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,574.2915039,112.0494052,
1546,1624 Valley Rd,4.52024E+11,12,2,145,1624 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,557.8170166,107.7534264,
1547,1626 Valley Rd,4.52024E+11,12,2,145,1626 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,536.4978027,106.6844422,
1548,1628 Valley Rd,4.52024E+11,12,2,145,1628 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,698.2286377,114.7924193,
1549,1630 Valley Rd,4.52024E+11,12,2,145,1630 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,670.4487305,116.4369242,
1550,1632 Valley Rd,4.52024E+11,12,2,145,1632 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,628.8823242,107.2619225,
1551,1638 Valley Rd,4.52024E+11,12,2,145,1638 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,538.713501,102.295611,
1552,1634 Valley Rd,4.52024E+11,12,2,145,1634 Valley Rd,Hessel on the Park Apartments,AI07-0071,Complex,,2007/06/26 00:00:00+00,,,,,,Yes,527.6090088,101.684013,
1553,733 Prestwick Pt,4.42016E+11,12,2,,733 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,671.480957,126.0797778,
1554,735 Prestwick Pt,4.42016E+11,12,2,,735 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,778.107666,147.4226592,
1555,737 Prestwick Pt,4.42016E+11,12,2,,737 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,761.9100342,147.2110022,
1556,739 Prestwick Pt,4.42016E+11,12,2,,739 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,707.5737305,127.3930413,
1557,741 Prestwick Pt,4.42016E+11,12,2,,741 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,630.3074951,124.2135729,
1558,743 Prestwick Pt,4.42016E+11,12,2,,743 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,639.1365967,143.4404397,
1559,745 Prestwick Pt,4.42016E+11,12,2,,745 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,800.4541016,147.5914212,
1560,747 Prestwick Pt,4.42016E+11,12,2,,747 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,675.288208,125.8989433,
1561,749 Prestwick Pt,4.42016E+11,12,2,,749 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,690.2744141,126.4596425,
1562,751 Prestwick Pt,4.42016E+11,12,2,,751 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,694.9371338,143.3677926,
1563,755 Prestwick Pt,4.42016E+11,12,2,,755 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,742.1417236,129.8044498,
1564,312 S Prarie,4.22012E+11,20,2,,312 S Prarie,Prarie Place Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,3850.07251,285.3071937,
