OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength,Shape
2074,1320 Bluegrass Ln,4.12004E+11,,,,1320 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1951.981934,208.091129,
2075,1318 Bluegrass Ln,4.12004E+11,,,,1318 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1154.207397,160.1560206,
2076,1316 Bluegrass Ln,4.12004E+11,,,,1316 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1093.19043,159.5267875,
2077,1314 Bluegrass Ln,4.12004E+11,,,,1314 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1133.389893,157.8012597,
2078,1312 Bluegrass Ln,4.12004E+11,,,,1312 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1063.606323,157.1902954,
2079,1910 Blackthorn Dr,4.52022E+11,,,,1910 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,747.1854248,130.1114464,
2080,1915 Blackthorn Dr,4.52022E+11,,,,1915 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,911.5148926,145.520511,
2081,1924 Blackthorn Dr,4.52022E+11,,,,1924 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,590.480957,103.9397184,
2082,1933 Blackthorn Dr,4.52022E+11,,,,1933 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,884.3181152,144.203547,
2083,2008 Blackthorn Dr,4.52022E+11,,,,2008 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,676.7416992,108.6125645,
2084,2028 Blackthorn Dr,4.52022E+11,,,,2028 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,800.3565674,115.7125342,
2085,2046 Blackthorn Dr,4.52022E+11,,,,2046 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,662.3336182,112.0715874,
2086,1913 Blackthorn Dr,4.52022E+11,,,,1913 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,764.4864502,139.179525,
2087,1919 Blackthorn Dr,4.52022E+11,,,,1919 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,818.4674072,141.1834845,
2088,1917 Blackthorn Dr,4.52022E+11,,,,1917 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,802.7337646,138.9884594,
2089,1937 Blackthorn Dr,4.52022E+11,,,,1937 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,862.3261719,142.4346918,
2090,1931 Blackthorn Dr,4.52022E+11,,,,1931 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,814.9605713,141.6326118,
2091,1935 Blackthorn Dr,4.52022E+11,,,,1935 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,772.3415527,137.8734313,
2092,2050 Blackthorn Dr,4.52022E+11,,,,2050 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1056.580078,129.7749573,
2093,2040 Blackthorn Dr,4.52022E+11,,,,2040 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1109.77124,132.9597051,
2094,2048 Blackthorn Dr,4.52022E+11,,,,2048 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,793.0908203,122.6142789,
2095,2042 Blackthorn Dr,4.52022E+11,,,,2042 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,798.6765137,125.9667094,
2096,2044 Blackthorn Dr,4.52022E+11,,,,2044 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,650.4387207,111.6807481,
2097,2030 Blackthorn Dr,4.52022E+11,,,,2030 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1330.04126,143.7579515,
2098,2020 Blackthorn Dr,4.52022E+11,,,,2020 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1242.93811,143.4160576,
2099,2022 Blackthorn Dr,4.52022E+11,,,,2022 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,786.9360352,114.4548122,
2100,2024 Blackthorn Dr,4.52022E+11,,,,2024 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,640.6635742,111.7708158,
2101,2026 Blackthorn Dr,4.52022E+11,,,,2026 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,635.7767334,110.8658735,
2102,2014 Blackthorn Dr,4.52022E+11,,,,2014 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,981.5032959,128.1982341,
2103,2012 Blackthorn Dr,4.52022E+11,,,,2012 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,684.0377197,129.624685,
2104,2010 Blackthorn Dr,4.52022E+11,,,,2010 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,582.854126,104.0332578,
2105,2002 Blackthorn Dr,4.52022E+11,,,,2002 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1013.597534,130.4639659,
2106,2004 Blackthorn Dr,4.52022E+11,,,,2004 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,675.0397949,127.412924,
2107,2006 Blackthorn Dr,4.52022E+11,,,,2006 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,454.8973389,95.64067293,
2108,1920 Blackthorn Dr,4.52022E+11,,,,1920 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,994.5556641,129.6645565,
2109,1930 Blackthorn Dr,4.52022E+11,,,,1930 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1040.769775,132.4269327,
2110,1928 Blackthorn Dr,4.52022E+11,,,,1928 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,752.4180908,130.814857,
2111,1922 Blackthorn Dr,4.52022E+11,,,,1922 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,748.8774414,128.8514787,
2112,1926 Blackthorn Dr,4.52022E+11,,,,1926 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,562.8067627,102.3086117,
2113,1912 Blackthorn Dr,4.52022E+11,,,,1912 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1042.300171,132.3334542,
2114,1902 Blackthorn Dr,4.52022E+11,,,,1902 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,1032.132813,131.6940644,
2115,1904 Blackthorn Dr,4.52022E+11,,,,1904 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,736.3254395,128.4856569,
2116,1906 Blackthorn Dr,4.52022E+11,,,,1906 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,599.7282715,104.114554,
2117,1908 Blackthorn Dr,4.52022E+11,,,,1908 Blackthorn Dr,,,,,1970/01/01 00:00:00+00,All Recycling bill sent to 1901 Blackthorn Dr,,,,,Yes,520.397583,99.54003732,
2118,1402 Bluegrass Ln,4.12004E+11,,,,1402 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1620.176025,184.309018,
2119,1408 Bluegrass Ln,4.12004E+11,,,,1408 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1618.256836,186.1163364,
2120,1406 Bluegrass Ln,4.12004E+11,,,,1406 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1080.682373,156.4132211,
2121,1404 Bluegrass Ln,4.12004E+11,,,,1404 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,942.5721436,153.9132625,
2122,1410 Bluegrass Ln,4.12004E+11,,,,1410 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1593.223755,183.6083354,
2123,1416 Bluegrass Ln,4.12004E+11,,,,1416 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1611.273193,188.9407146,
2124,1414 Bluegrass Ln,4.12004E+11,,,,1414 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,1127.561768,158.4648524,
2125,1412 Bluegrass Ln,4.12004E+11,,,,1412 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,962.5192871,155.5399637,
2126,1428 Bluegrass Ln,4.12004E+11,,,,1428 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1620.192139,187.2009122,
2127,1418 Bluegrass Ln,4.12004E+11,,,,1418 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1570.168457,184.4603292,
2128,1420 Bluegrass Ln,4.12004E+11,,,,1420 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1017.929688,151.7102053,
2129,1422 Bluegrass Ln,4.12004E+11,,,,1422 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1048.664307,152.4835301,
2130,1424 Bluegrass Ln,4.12004E+11,,,,1424 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,,958.1341553,150.1467619,
2131,1426 Bluegrass Ln,4.12004E+11,,,,1426 Bluegrass Ln,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1020.932251,149.2087084,
2132,2405 Clayton Blvd,4.1201E+11,,,,2405 Clayton Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,9423.961426,540.9797981,
2133,810 Cobblefield Rd,4.42016E+11,,,,810 Cobblefield Rd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1577.377686,187.2157684,
2134,802 Cobblefield Rd,4.42016E+11,,,,802 Cobblefield Rd,,,,,1970/01/01 00:00:00+00,,,,,,,1803.088501,215.0163026,
2135,804 Cobblefield Rd,4.42016E+11,,,,804 Cobblefield Rd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1064.642456,159.2950789,
2136,806 Cobblefield Rd,4.42016E+11,,,,806 Cobblefield Rd,,,,,1970/01/01 00:00:00+00,,,,,,,1142.010376,158.3660297,
2137,808 Cobblefield Rd,4.42016E+11,,,,808 Cobblefield Rd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,1002.083862,158.6230122,
2138,105 E ARMORY AVE,4.62118E+11,,,,105 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4066.265625,292.5329964,
2140,106 E Armory Ave,4.62118E+11,15,4,,106 E Armory Ave,,,Building,,1970/01/01 00:00:00+00,,,,,,,5438.686035,363.0554946,
2141,205 E ARMORY AVE,4.62118E+11,,,,205 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5321.831543,295.9143075,
2143,211 E ARMORY AVE,4.62118E+11,,,,211 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,,5512.76123,303.5147045,
2144,301 E ARMORY AVE,4.62118E+11,,,,301 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4609.510864,325.4121749,
2145,302 E ARMORY AVE,4.62118E+11,,,,302 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3454.514648,243.2862487,
2146,311 E ARMORY AVE,4.62118E+11,,,,311 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3311.504639,306.2838908,
2147,312 E ARMORY AVE,4.62118E+11,,,,312 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4267.992065,304.8995391,
2148,313 E ARMORY AVE,4.62118E+11,,,,313 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4629.754028,351.4220191,
2149,508 E ARMORY AVE,4.62118E+11,,,,508 E ARMORY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5733.247803,327.0555214,
2150,604 E ARMORY AVE,4.62118E+11,,,,Newman Hall,,,,,1970/01/01 00:00:00+00,,,,,,Yes,45601.82068,1729.411573,
2151,53 CHALMERS ST,432013285001 & 432013285002 & 432013285003,19,4,,53 CHALMERS ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6892.758789,375.6343982,
2152,102 CHALMERS ST,4.62118E+11,,,,102 CHALMERS ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6788.487671,376.598339,
2153,110 CHALMERS ST,4.62118E+11,,,,110 CHALMERS ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6576.386108,373.191546,
2154,303 CHALMERS ST,4.62118E+11,,,,303 CHALMERS ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4300.758667,263.0363386,
2155,309 CHALMERS ST,4.62118E+11,,,,309 CHALMERS ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6110.879761,362.5887259,
2156,313 CHALMERS ST,4.62118E+11,,,,Alpha Xi Delta,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4987.051025,382.3329111,
2157,409 CHALMERS ST,4.62118E+11,192,16,,Illini Tower,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,20380.45056,682.3553867,
2158,508 CHALMERS ST,4.62118E+11,,,,Johnstowne,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4457.476807,326.5595588,
2159,112 E DANIEL ST,4.62118E+11,,,,Triangle Fraternity,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6284.283936,334.7280451,
2160,202 E DANIEL ST,4.62118E+11,,,,202 E DANIEL ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6182.77356,488.1871717,
2161,211 E DANIEL ST,4.62118E+11,,,,Acacia & Sigma Alpha Epsilon Frat,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4043.498779,304.4254071,
2162,212 E DANIEL ST,4.62118E+11,,,,Kappa Sigma,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5083.192627,373.3001805,
2163,308 E DANIEL ST,4.62118E+11,,,,308 E DANIEL ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3986.100586,328.2569103,
2164,310 E DANIEL ST,4.62118E+11,,,,310 E DANIEL ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3294.611084,267.5366018,
2165,401 E DANIEL ST,462118179001 & 462118179002,,,,Alpha Kappa Lambda,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6783.013428,466.6037665,
2166,611 E DANIEL ST,4.62118E+11,,,,Kappa Alpha Theta,,,,,1970/01/01 00:00:00+00,,,,,,Yes,8026.929932,482.5540935,
2167,519 E GREEN ST,4.62118E+11,40,13,,Skyline Tower,,,Over Commercial,,1970/01/01 00:00:00+00,,,,,,Yes,7669.202026,368.5882122,
2168,56 E Green St,4.32013E+11,6, ,1022,56 E Green St, ,AI11-0014,Building,,2011/04/15 00:00:00+00,,,,,,Yes,1543.858398,159.2000272,
2169,56 E Green St,4.32013E+11,12, ,1025,56 E Green St, ,AI11-0014,Building,,2011/04/15 00:00:00+00,,,,,,Yes,3540.819702,251.2329851,
2170,58 GREGORY DR,4.32013E+11,,,,58 GREGORY DR,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5725.821289,440.0626038,
2171,302 GREGORY DR,4.62118E+11,,,,Sigma Phi Delta,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2205.001587,205.2436181,
2172,306 GREGORY DR,4.62118E+11,,,,Pi Kappa Phi,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3551.981445,267.3809681,
2173,310 GREGORY DR,4.62118E+11,,,,Tau Kappa Epsilon,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4187.512207,333.6188949,
2174,112 E JOHN ST,4.62118E+11,18,3,,112 E JOHN ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2392.996338,207.4326496,
2175,201 E JOHN ST,4.62118E+11,,,,201 E JOHN ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,10008.68384,540.1877065,
2176,303 E JOHN ST,4.62118E+11,,,,Sigma Kappa Frat,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4939.907837,322.5719529,
2177,401 E JOHN ST,4.62118E+11,,,,401 E JOHN ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,7240.800537,417.8045118,
2178,410 E JOHN ST,4.62118E+11,,,,Sigma Chi,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6923.403442,423.5483029,
2179,405 E JOHN ST,4.62118E+11,,,,Presby Hall,,,,,1970/01/01 00:00:00+00,,,,,,Yes,31512.85571,1623.952561,
2180,1 MAIN ST,4.22012E+11,,,,One Main,,,,,1970/01/01 00:00:00+00,,,,,,Yes,28261.85779,704.5024506,
2181,610 E SPRINGFIELD AVE,462107387005 & 462107387009,27,3,,610 E SPRINGFIELD AVE,University Place Christian Church,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,19156.05798,986.3876159,
2182,112 E UNIVERSITY AVE,4.62107E+11,,,,112 E UNIVERSITY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4191.023804,296.7903524,
2183,315 E UNIVERSITY AVE,4.62107E+11,,,,315 E UNIVERSITY AVE,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3798.128784,293.8774673,
2184,3749-3763 HARBOR ESTATES LN,4.12004E+11,,,,3749-3763 HARBOR ESTATES LN,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6039.37439,357.3948134,
2185,1102 KARA DR,4.1201E+11,,,,1102 KARA DR,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5093.023682,327.7523646,
2186,1114-1124 Kara Dr,4.1201E+11,,,,1114-1124 Kara Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5032.442017,324.2640673,
2187,1101-1111 Laura Dr,4.1201E+11,,,,1101-1111 Laura Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5175.71521,327.4582387,
2188,1113-1123 Laura Dr,4.1201E+11,,,,1113-1123 Laura Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5113.098511,326.7408103,
2189,902-912 Kara Dr,4.1201E+11,,,,902-912 Kara Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5144.269653,328.8788113,
2190,914-924 Kara Dr,4.1201E+11,,,,914-924 Kara Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5209.370605,328.2605776,
2191,1002-1012 Kara Dr,4.1201E+11,,,,1002-1012 Kara Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5161.935059,329.8869119,
2192,905-915 Laura Dr,4.1201E+11,,,,905-915 Laura Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5042.697266,326.6853166,
2193,1001-1011 Laura Dr,4.1201E+11,,,,1001-1011 Laura Dr,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5044.360962,326.5508386,
2194,910 LINCOLNSHIRE DR,4.52023E+11,,,,910 LINCOLNSHIRE DR,,,,,1970/01/01 00:00:00+00,,,,,,Yes,11561.38916,568.6594322,
2195,513-515 HICKORY ST,422012279013 & 422012279012,18,2,,The Hickory,,,,,1970/01/01 00:00:00+00,,,,,,Yes,15558.07434,588.3201737,
2196,301 N NEIL ST,4.22012E+11,,,,301 N NEIL ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,35909.68054,952.5201273,
2197,207 W Washington St,4.22012E+11,,,,207 W Washington St,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2858.354858,245.425474,
2198,1108 S First St,4.62118E+11,,,,Alpha Rho Chi Fraternity,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3280.177124,291.7850798,
2199,1111 S First St,4.32013E+11,,,,1111 S First St,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5769.079346,415.6562545,
2200,907 S Fourth St,4.62118E+11,,,,Zeta Beta Tau,,,,,1970/01/01 00:00:00+00,,,,,,Yes,7972.219238,489.7118131,
2203,1105 S Fourth St,4.62118E+11,,,,Sigma Phi Epsilon,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4303.345215,309.6530653,
2204,902 S SECOND ST,4.62118E+11,,,,902 S SECOND ST,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4828.980103,374.3003688,
2205,1004 S SECOND ST,4.62118E+11,,,,Alpha XI Delta,,,,,1970/01/01 00:00:00+00,,,,,,Yes,4816.485718,344.9521178,
2206,1110 S SECOND ST,4.62118E+11,,,,Kappa Delta Rho Fraternity,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3602.438232,281.5456247,
2207,1010 S Second St,4.62118E+11,36,3,,Armory House,,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,5363.018311,365.0069816,
2208,501 S SIXTH ST,462118127006 & 462118127007 & 2 more,24,3,,501 S SIXTH ST,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,14166.55396,728.8933511,
2209,601 S Sixth St,4.62118E+11,,,,601 S Sixth St,,,,,1970/01/01 00:00:00+00,,,,,,Yes,8492.935303,567.8527135,
2210,509 E Healey St,4.62118E+11,,,,509 E Healey St,,,,,1970/01/01 00:00:00+00,,,,,,Yes,17984.03589,883.6973894,
2211,1002 S STALEY RD,442016359029 & 442016359030,,,,Bickford,,,,,1970/01/01 00:00:00+00,,,,,,Yes,24432.64185,1196.969497,
2212,904 S THIRD ST,4.62118E+11,,,,Alpha Epsilon Phi,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5754.878418,319.4390212,
2213,1007 S THIRD ST,462118158005 & 462118158006 & 462118158009,,,,Illinois Evans Scholars,,,,,1970/01/01 00:00:00+00,,,,,,Yes,9358.112793,512.1459076,
2214,1106 S THIRD ST,4.62118E+11,,,,Alpha Chapter,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3290.408325,257.653037,
2215,910 S THIRD ST,4.62118E+11,,,,Bromley Hall,,,,,1970/01/01 00:00:00+00,,,,,,Yes,26538.96399,845.085788,
2216,907 S WRIGHT ST,4.62118E+11,,,,Chi Omega,,,,,1970/01/01 00:00:00+00,,,,,,Yes,6125.550903,349.3103254,
2217,1005 S WRIGHT ST,4.62118E+11,,,,Pi Beta Phi,,,,,1970/01/01 00:00:00+00,,,,,,Yes,5225.69104,335.2743676,
2219,406 W HEALEY ST,4.32013E+11,5,3,,406 W HEALEY ST,,,House,,1970/01/01 00:00:00+00,,,,,,Yes,2792.643799,303.9415815,
2220,405 W University Ave,4.22012E+11,,,,405 W University Ave,,,,,1970/01/01 00:00:00+00,,,,,,Yes,12943.6792,460.8845928,
2221,2408 Windward Blvd,4.62026E+11,,,,2408 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,15545.52576,828.0287487,
2222,2402 Windward Blvd,4.62026E+11,,,,2402 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,15810.83984,849.3349042,
2223,2406 Windward Blvd,4.62026E+11,,,,2406 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,10115.50659,578.8962308,
2224,2404 Windward Blvd,4.62026E+11,,,,2404 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,15879.34998,846.8681089,
2225,2409 Windward Blvd,4.62026E+11,1,,,2409 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3059.062012,310.8741132,
2226,2401 Windward Blvd,4.62026E+11,1,,,2401 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2137.951416,201.8665257,
2227,2403 Windward Blvd,4.62026E+11,1,,,2403 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2468.277832,227.5768971,
2228,2405 Windward Blvd,4.62026E+11,1,,,2405 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2611.760132,233.3588544,
2229,2407 Windward Blvd,4.62026E+11,1,,,2407 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,2248.02356,198.4509202,
2230,2411 Windward Blvd,4.62026E+11,1,,,2411 Windward Blvd,,,,,1970/01/01 00:00:00+00,,,,,,Yes,3023.06543,267.4832222,
2231,1217 W Park Ave,4.22011E+11,4,2,,1217 W Park Ave,,,,,1970/01/01 00:00:00+00,,,,,,,2369.080078,204.8513587,
2232,616 W Church St,4.22012E+11,,,,616 W Church St,,,,,1970/01/01 00:00:00+00,,,,,,,1610.539063,185.8113874,
2233,126-128 W Church St,4.22012E+11,4,3,,126-128 W Church St,,,,,1970/01/01 00:00:00+00,,,,,,,6099.456055,359.1245277,
2234,118 N Walnut St,422012435002 & 422012435003,5,3,,118 N Walnut St,,,,,1970/01/01 00:00:00+00,,,,,,,3028.492554,229.172539,
2235,207-211 Locust St,422012491003 & 422012491002 & 422012491004,,,,207-211 Locust St,,,,,1970/01/01 00:00:00+00,,,,,,,3798.74231,350.7644533,
2236,410 W Columbia Ave,4.22012E+11,4,2,,410 W Columbia Ave,,,House,,1970/01/01 00:00:00+00,,,,,,,2284.639526,248.4031353,
2237,29 E Green St,4.32013E+11,,,,29 E Green St,West Quad Apartments,,,,1970/01/01 00:00:00+00,,,,,,,43307.09106,1384.076391,
2238,705 Locust St,4.32013E+11,,,,705 Locust St,West Quad Apartments,,,,1970/01/01 00:00:00+00,,,,,,,11248.08777,617.2740983,
2239,30 E John St,4.32013E+11,,,,30 E John St,West Quad Apartments,,,,1970/01/01 00:00:00+00,,,,,,,11279.38623,629.6342633,
2240,303 S Fifth St,4.62107E+11,,6,,303 S Fifth St Apts,,,Building,,1970/01/01 00:00:00+00,,,,,MHM Properties,Yes,10488.06226,422.8978756,
2241,911 W Hill St,4.22011E+11,1,2,,911 W Hill St,,,House,,1970/01/01 00:00:00+00,,,,,,,1438.506958,173.3997013,
2242,908 S State St,4.32013E+11,2,1,,908 S State St,,,House,,1970/01/01 00:00:00+00,,,,,,,1452.041138,180.5849609,
2243,1001 S Wright St,4.62118E+11,,,,University YMCA,,,Building,,1970/01/01 00:00:00+00,,,,,,,10552.1731,425.3509698,
