OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength,Shape
567,916 Waterview Way,4.11435E+11, ,2,623,916 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11826.55994,786.4033214,
568,940 Waterview Way,4.11435E+11, ,2,624,940 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11368.41028,764.2799036,
569,918 Waterview Way,4.11435E+11, ,2,625,918 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11657.20605,816.6875729,
570,920 Waterview Way,4.11435E+11, ,2,626,920 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11961.0072,780.4190778,
571,922 Waterview Way,4.11435E+11, ,2,627,922 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6025.269653,489.3888021,
572,938 Waterview Way,4.11435E+11, ,2,629,938 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11461.26465,769.1134278,
573,924 Waterview Way,4.11435E+11, ,2,630,924 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,12119.08118,846.3526323,
574,930 Waterview Way,4.11435E+11, ,2,631,930 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,9672.758423,718.9974931,
575,926 Waterview Way,4.11435E+11, ,2,632,926 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11825.60547,827.6922065,
576,934 Waterview Way,4.11435E+11, ,2,633,934 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,11958.56348,743.4305815,
577,932 Waterview Way,4.11435E+11, ,2,634,932 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,9693.10022,695.2755036,
578,928 Waterview Way,4.11435E+11, ,2,635,928 Waterview Way,Watersedge Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,12028.26184,782.3628082,
579,1107 S Second St,4.62118E+11,24,6,636,1107 S Second St,Round Balcony Apartments,AI08-0209,Complex,,2008/11/20 00:00:00+00,,,,,,Yes,4873.488647,280.5157686,
580,1107 S Second St,4.62118E+11,24,6,637,1107 S Second St,Round Balcony Apartments,AI07-0131,Complex,,2007/10/31 00:00:00+00,,,,,,Yes,5075.454346,313.3353142,
581,105 E Daniel St,4.62118E+11,10,3,638,105 E Daniel St,,AI06-0197,Building,,2006/12/15 00:00:00+00,,,,,,Yes,5069.445679,307.7464677,
582,107 E Daniel St,4.62118E+11,10,3,639,107 E Daniel St,,AI07-0135,Building,,2008/12/08 00:00:00+00,,,,,,Yes,5153.244873,311.3892373,
583,311 E Daniel St,4.62118E+11,12,4,640,311 E Daniel St,,AI07-0047,Building,,2008/09/22 00:00:00+00,,,,,,Yes,4645.019775,325.591365,
584,309 E Daniel St,4.62118E+11,12,4,641,309 E Daniel St,,AI07-0048,Building,,2008/09/22 00:00:00+00,,,,,,Yes,4874.221069,329.4306541,
585,809 S First St,4.32013E+11,18,3,642,809 S First, ,AI07-0120,Building,,2008/12/16 00:00:00+00,,,,,,Yes,1617.998291,164.7193423,
586,56 E Daniel St,4.32013E+11,12,2,643,56 E Daniel St,,AI07-0120,Building,,2008/12/16 00:00:00+00,,,,,,,4479.003906,412.1283467,
587,58 E Daniel St,4.32013E+11,12,2,644,58 E Daniel St,,AI07-0120,Building,,2008/12/16 00:00:00+00,,,,,,Yes,4463.946289,399.7243075,
588,207 E John St,4.62118E+11,18,3,647,207 E John St,,AI07-0161,Building,,2008/09/11 00:00:00+00,,,,,,Yes,7123.464844,477.8332254,
589,211 E John St,4.62118E+11,24,3,648,211 E John St,,AI08-0136,Building,,2008/08/01 00:00:00+00,,,,,,Yes,8690.389404,662.9685645,
590,106 E John St,4.62118E+11,12,3,649,106 E John St,,AI07-0063,Building,,2007/06/29 00:00:00+00,,,,,,Yes,3549.30542,295.1953326,
591,108 E John St,4.62118E+11,12,3,650,108 E John St,,AI09-0097,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3208.086914,286.2466577,
592,302 E John St,4.62118E+11,155,20,651,The Tower at Third,The Tower at Third,AI06-0188,Complex,,2007/02/23 00:00:00+00,,,,,,Yes,10285.80273,413.8617479,
593,202 E John St,4.62118E+11,60,4,652,202 E John St,,AI06-0070,Building,,1970/01/01 00:00:00+00,,,,,,Yes,11632.44006,770.2070803,
594,309 E Green St,462118109005 & 462118109004,114,24,653,309 E Green St, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,17036.41003,526.1639022,
595,202 E Green St,4.62118E+11,60,7,654,202 E Green St, ,AI08-0191,Building,,2009/01/07 00:00:00+00,,,,,,Yes,18853.15759,549.6260023,
596,608 E Green St,4.62118E+11,72,6,655,Green St Towers, ,AI08-0181,Building,,2008/11/10 00:00:00+00,,,,,,Yes,31827.8761,716.3075744,
597,207 E Healey St,4.62118E+11,6,1,656,207 E Healey St,,AI06-0115,Building,,2008/02/14 00:00:00+00,,,,,,Yes,968.6986084,124.5888273,
598,209 E Healey St,4.62118E+11,6, ,657,209 E Healey St,,AI06-0115,Building,,2008/02/14 00:00:00+00,,,,,,,1002.769653,126.6680616,
599,307 E Healey St,4.62118E+11,16, ,658,307 E Healey St,,AI09-0043,Building,,2009/09/02 00:00:00+00,,,,,,Yes,6534.171021,434.0533886,
600,309 E Healey St,4.62118E+11,16, ,659,Healey Court Apartments,,AI09-0044,Building,,2009/09/29 00:00:00+00,,,,,,Yes,6636.536865,438.9054043,
601,501 E Healey St,4.62118E+11,32,5,660,501 E Healey St,Boardwalk Apartments,AI09-0032,Complex,,2009/12/28 00:00:00+00,,,,,,Yes,9124.886841,457.0455978,
602,505 E Healey St,4.62118E+11,32,5,661,505 E Healey St,Boardwalk Apartments,AI09-0032,Complex,,2009/12/28 00:00:00+00,,,,,,Yes,9310.352173,461.6022341,
603,56 E Healey St,4.32013E+11,30,3,662,56 E Healey St,,AI06-0052,Building,,2007/02/08 00:00:00+00,,,,,,Yes,5443.78833,318.2512178,
604,106 E Healey St,4.62118E+11,18,3,663,106 E Healey St,,AI06-0118,Building,,2007/08/10 00:00:00+00,,,,,,Yes,5249.149414,306.8939473,
605,108 E Healey St,4.62118E+11,18,3,664,108 E Healey St,,AI06-0107,Building,,2007/08/08 00:00:00+00,,,,,,Yes,5264.805664,306.9060017,
606,58 E Healey St,4.32013E+11,30,3,665,58 E Healey St, ,AI06-0052,Building,,2007/02/08 00:00:00+00,,,,,,Yes,5484.468018,320.6642575,
607,111 E Springfield Ave,4.62118E+11,4, ,666,111 E Springfield Ave,,AI08-0084,Building,,2008/06/06 00:00:00+00,,,,,,,2892.494385,218.6293489,
608,107 E Springfield Ave,4.62118E+11,60, ,667,107 E Springfield Ave,,AI08-0084,Building,,2008/06/06 00:00:00+00,,,,,,Yes,23890.44385,1694.540817,
609,310 E Springfield Ave,4.62107E+11,259, ,668,310 E Springfield Ave, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,22330.70898,941.632963,
610,205 Stoughton St,4.62107E+11,12, ,669,Stoughton Apartments,,AI08-0206,Building,,2008/12/31 00:00:00+00,,,,,,Yes,4107.770508,307.7799145,
611,203 Stoughton St,4.62107E+11,24, ,670,203 Stoughton St,,AI09-0123,Building,,2010/01/11 00:00:00+00,,,,,,Yes,3823.723389,324.7310807,
612,605 E White St,4.62107E+11,30,3,671,605 E White St,The Village,AI09-0034,Complex,,2010/01/12 00:00:00+00,,,,,,Yes,4757.036255,384.4336169,
613,302 S Fourth St,4.62107E+11,12,3,672,302 S Fourth St,,AI07-0098,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3645.438477,249.0208531,
614,403 E White St,4.62107E+11,12,3,673,403 E White St,,AI07-0099,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3711.462891,251.300317,
615,607 E White St,4.62107E+11,18,3,674,607 E White St,The Village,AI09-0034,Complex,,2010/01/12 00:00:00+00,,,,,,Yes,3060.996704,277.2008782,
616,601 E White St,4.62107E+11,24,3,675,601 E White St,The Village,AI09-0034,Complex,,2010/01/12 00:00:00+00,,,,,,Yes,3990.491699,340.1955433,
617,603 E White St,4.62107E+11,24,3,676,603 E White St,The Village,AI09-0034,Complex,,2010/01/12 00:00:00+00,,,,,,Yes,3969.358276,339.4895913,
618,210 E White St,4.62107E+11,12, ,677,210 E White St,,AI06-0033,Building,,2006/05/08 00:00:00+00,,,,,,Yes,4225.735229,298.2907566,
619,208 E White St,4.62107E+11,12, ,678,208 E White St,,AI06-0032,Building,,2006/05/08 00:00:00+00,,,,,,Yes,4269.299561,296.0765674,
620,303 E Clark St,4.62107E+11,10, ,679,303 E Clark St,,AI08-0144,Building,,2009/02/13 00:00:00+00,,,,,,Yes,3011.721069,226.437442,
621,305 E Clark St,4.62107E+11,10, ,680,305 E Clark St,,AI08-0144,Building,,2009/02/13 00:00:00+00,,,,,,Yes,2976.967529,227.5109732,
622,601 E Clark St,4.62107E+11,24, ,681,601 E Clark St,,AI08-0086,Building,,2008/08/22 00:00:00+00,,,,,,Yes,3842.389771,326.6679575,
623,603 E Clark St,4.62107E+11,24, ,682,603 E Clark St,,AI08-0088,Building,,2008/05/28 00:00:00+00,,,,,,Yes,3964.475708,346.5661144,
624,17 E University Ave,4.22012E+11,119, ,683,Innman Place, ,AI07-0134,Building,,2007/11/13 00:00:00+00,,,,,,Yes,7764.661987,540.0896488,
625,407 E University Ave,4.62107E+11,48,4,684,Avenue Court Apartments, ,AI06-0156,Building,,2008/02/29 00:00:00+00,,,,,,Yes,5432.580444,390.1254116,
626,306 E Park St,4.62107E+11,12,3,685,306 E Park,Park Street Apartments,AI11-0023,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,3167.868042,246.2504096,
627,302 E Park St,4.62107E+11,12,3,686,302 E Park,Park Street Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,3244.065186,248.1689193,
628,413 E University Ave,462107376004 & 462107376005,48,4,687,Avenue Court Apartments,,,Building,,1970/01/01 00:00:00+00,,,,,,,4921.272217,317.9467229,
629,108 W Washington St,4.22012E+11,104,6,689,108 W Washington St,Washington Square,AI09-0152,Complex,,2010/12/15 00:00:00+00,,,,,,Yes,13545.20862,664.1266876,
630,407 S State St,4.32013E+11,12, ,690,407 S State St, ,AI09-0050,Building,,2010/03/02 00:00:00+00,,,,,,Yes,2963.099609,282.4581051,
631,407 W White St,4.22012E+11,24, ,691,407 W White St, ,AI09-0049,Building,,2010/07/22 00:00:00+00,,,,,,Yes,9398.801758,575.5754253,
632,407 S State St,4.32013E+11,6, ,692,407 S State St, ,AI09-0050,Building,,2010/03/02 00:00:00+00,,,,,,Yes,2691.853638,237.8361456,
633,2513 A Leeper Ct,4.62027E+11,2, ,693,2513 A Leeper Ct, ,,Building,,1970/01/01 00:00:00+00,,,,,,,2800.967529,256.7660106,
634,2525 B Leeper Dr,4.62027E+11,2, ,694,2525 B Leeper Dr, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1952.901367,190.5823903,
635,2523 A Leeper Dr,4.62027E+11,2, ,695,2523 A Leeper Dr, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1972.124878,190.6835381,
636,2521 B Leeper Dr,4.62027E+11,2, ,696,2521 B Leeper Dr, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1901.184448,189.1033455,
637,2519 A Leeper Dr,4.62027E+11,2, ,697,2519 A Leeper Dr, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1929.797363,188.9878818,
638,2517 A Leeper Dr,4.62027E+11,2, ,698,2517 A Leeper Dr, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1585.287598,164.900552,
