OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength,Shape
1739,1133 N Third St,4.62107E+11,8,2,447,1133 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,714.225708,116.3835041,
1740,1139 N Third St,4.62107E+11,8,2,447,1139 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,697.3962402,117.9317488,
1741,1137 N Third St,4.62107E+11,8,2,447,1137 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,645.8616943,116.4222505,
1742,1158 Pomona Dr,4.1201E+11,4,2,446,1158 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,651.3803711,111.1159029,
1743,1160 Pomona Dr,4.1201E+11,4,2,446,1160 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,470.4932861,94.16507519,
1744,1164 Pomona Dr,4.1201E+11,4,2,446,1164 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,523.6947021,104.8877153,
1745,1172 Pomona Dr,4.1201E+11,4,2,445,1172 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,582.8876953,106.0690729,
1746,1170 Pomona Dr,4.1201E+11,4,2,445,1170 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,499.5621338,95.71980351,
1747,1168 Pomona Dr,4.1201E+11,4,2,445,1168 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,549.324707,106.5852037,
1748,1150 Pomona Dr,4.1201E+11,4,2,444,1150 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,674.9605713,115.5954206,
1749,1152 Pomona Dr,4.1201E+11,4,2,444,1152 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,501.8624268,96.81014651,
1750,1154 Pomona Dr,4.1201E+11,4,2,444,1154 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,481.0124512,94.42825061,
1751,1142 Pomona Dr,4.1201E+11,4,2,443,1142 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,669.9572754,114.6812764,
1752,1144 Pomona Dr,4.1201E+11,4,2,443,1144 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,508.8088379,97.61035125,
1753,1146 Pomona Dr,4.1201E+11,4,2,443,1146 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,530.0802002,108.9035131,
1754,1118 Pomona Dr,4.1201E+11,4,2,442,1118 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,656.1519775,111.7951415,
1755,1120 Pomona Dr,4.1201E+11,4,2,442,1120 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,527.6712646,100.2068229,
1756,1122 Pomona Dr,4.1201E+11,4,2,442,1122 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,543.1343994,100.0967966,
1757,1174 Pomona Dr,4.1201E+11,4,2,441,1174 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,637.9504395,109.6389471,
1758,1176 Pomona Dr,4.1201E+11,4,2,441,1176 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,472.6616211,93.64103599,
1759,1178 Pomona Dr,4.1201E+11,4,2,441,1178 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,495.1873779,94.59545737,
1760,1134 Pomona Dr,4.1201E+11,4,2,440,1134 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,663.1097412,114.1057456,
1761,1136 Pomona Dr,4.1201E+11,4,2,440,1136 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,481.8339844,95.82246871,
1762,1138 Pomona Dr,4.1201E+11,4,2,440,1138 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,507.0943604,97.96472895,
1763,1182 Pomona Dr,4.1201E+11,4,2,439,1182 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,633.4023438,109.9480739,
1764,1184 Pomona Dr,4.1201E+11,4,2,439,1184 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,495.5603027,96.46881032,
1765,1186 Pomona Dr,4.1201E+11,4,2,439,1186 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,501.4891357,104.1721134,
1766,1116 Pomona Dr,4.1201E+11,4,2,435,1116 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,573.8216553,107.1009016,
1767,1114 Pomona Dr,4.1201E+11,4,2,435,1114 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,495.6833496,102.5881579,
1768,1112 Pomona Dr,4.1201E+11,4,2,435,1112 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,528.2121582,106.1320431,
1769,1090 Pomona Dr,4.1201E+11,4,2,434,1090 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,643.3427734,111.2028156,
1770,1092 Pomona Dr,4.1201E+11,4,2,434,1092 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,569.9620361,110.1276308,
1771,1094 Pomona Dr,4.1201E+11,4,2,434,1094 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,510.2701416,99.33790285,
1772,1082 Pomona Dr,4.1201E+11,4,2,433,1082 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,625.8442383,110.0708294,
1773,1084 Pomona Dr,4.1201E+11,4,2,433,1084 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,529.3299561,97.94826493,
1774,1086 Pomona Dr,4.1201E+11,4,2,433,1086 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,468.6755371,95.33812149,
1775,1074 Pomona Dr,4.1201E+11,4,2,432,1074 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,683.9472656,114.1652782,
1776,1076 Pomona Dr,4.1201E+11,4,2,432,1076 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,498.5389404,104.6669354,
1777,1078 Pomona Dr,4.1201E+11,4,2,432,1078 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,469.217041,94.89204295,
1778,1066 Pomona Dr,4.1201E+11,4,2,430,1066 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,645.3660889,109.1339101,
1779,1068 Pomona Dr,4.1201E+11,4,2,430,1068 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,432.5036621,90.72452366,
1780,1070 Pomona Dr,4.1201E+11,4,2,430,1070 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,522.8964844,99.54639149,
1781,1058 Pomona Dr,4.1201E+11,4,2,426,1058 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,549.057373,104.715486,
1782,1060 Pomona Dr,4.1201E+11,4,2,426,1060 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,572.0321045,105.7507103,
1783,1062 Pomona Dr,4.1201E+11,4,2,426,1062 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,494.9384766,96.63637019,
1784,1050 Pomona Dr,4.1201E+11,4,2,423,1050 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,457.4708252,99.64673236,
1785,1052 Pomona Dr,4.1201E+11,4,2,423,1052 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,566.3535156,105.4935533,
1786,1056 Pomona Dr,4.1201E+11,4,2,423,1056 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,555.7766113,105.4837698,
1787,215 White Oak Ct,4.62107E+11,8,2,421,215 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,712.8865967,118.7132919,
1788,213 White Oak Ct,4.62107E+11,8,2,421,213 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,561.9003906,110.2620025,
1789,211 White Oak Ct,4.62107E+11,8,2,421,211 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,833.2142334,124.1508156,
1790,209 White Oak Ct,4.62107E+11,8,2,421,209 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,843.6485596,124.9178042,
1791,207 White Oak Ct,4.62107E+11,8,2,421,207 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,782.5476074,120.2783233,
1792,205 White Oak Ct,4.62107E+11,8,2,421,205 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,660.5965576,115.9597892,
1793,203 White Oak Ct,4.62107E+11,8,2,421,203 White Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,889.3225098,135.3036629,
1794,1122 N Third St,4.62107E+11,7,2,419,1122 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,491.3717041,98.40739461,
1795,1120 N Third St,4.62107E+11,7,2,419,1120 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,668.3364258,107.2033366,
1796,1118 N Third St,4.62107E+11,7,2,419,1118 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,902.8461914,139.1543011,
1797,1116 N Third St,4.62107E+11,7,2,419,1116 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,846.7427979,125.9385529,
1798,1114 N Third St,4.62107E+11,7,2,419,1114 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,619.784668,106.0743792,
1799,1110 N Third St,4.62107E+11,7,2,419,1110 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,670.3913574,110.7127798,
1800,1108 Pomona Dr,4.1201E+11,4,2,418,1108 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,685.62854,114.0694315,
1801,1106 Pomona Dr,4.1201E+11,4,2,418,1106 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,493.2844238,97.42871848,
1802,1104 Pomona Dr,4.1201E+11,4,2,418,1104 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,499.2927246,96.86490902,
1803,1042 Pomona Dr,4.1201E+11,4,2,415,1042 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,650.364624,111.9858214,
1804,1044 Pomona Dr,4.1201E+11,4,2,415,1044 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,514.3997803,98.41458744,
1805,1046 Pomona Dr,4.1201E+11,4,2,415,1046 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,523.7501221,107.8708919,
1806,215 Burr Oak Ct,4.62107E+11,8,2,414,215 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,681.7177734,110.5085729,
1807,217 Burr Oak Ct,4.62107E+11,8,2,414,217 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,706.4063721,111.7273295,
1808,219 Burr Oak Ct,4.62107E+11,8,2,414,219 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,604.8065186,105.2666014,
1809,221 Burr Oak Ct,4.62107E+11,8,2,414,221 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,797.4936523,123.0314673,
1810,223 Burr Oak Ct,4.62107E+11,8,2,414,223 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,744.0386963,119.8005158,
1811,225 Burr Oak Ct,4.62107E+11,8,2,414,225 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,673.7590332,109.8876872,
1812,227 Burr Oak Ct,4.62107E+11,8,2,414,227 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,808.3249512,126.3881689,
1813,1034 Pomona Dr,4.1201E+11,4,2,413,1034 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,589.6066895,106.0985446,
1814,1036 Pomona Dr,4.1201E+11,4,2,413,1036 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,548.9801025,117.3675474,
1815,1040 Pomona Dr,4.1201E+11,4,2,413,1040 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,529.7327881,104.302739,
1816,1026 Pomona Dr,4.1201E+11,4,2,412,1026 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,591.2421875,107.0615442,
1817,1028 Pomona Dr,4.1201E+11,4,2,412,1028 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,574.1601563,110.2817928,
1818,1030 Pomona Dr,4.1201E+11,4,2,412,1030 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,488.9876709,96.08922766,
1819,1102 N Third St,4.62107E+11,4,2,411,1102 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,706.0142822,115.1621873,
1820,1104 N Third St,4.62107E+11,4,2,411,1104 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,711.0935059,116.781659,
1821,1108 N Third St,4.62107E+11,4,2,411,1108 N Third St,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,672.8461914,109.1154709,
1822,990 Pomona Dr,4.1201E+11,4,2,410,990 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,590.8652344,107.1672638,
1823,992 Pomona Dr,4.1201E+11,4,2,410,992 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,559.2185059,119.9212688,
1824,994 Pomona Dr,4.1201E+11,4,2,410,994 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,526.8677979,99.71579278,
1825,1018 Pomona Dr,4.1201E+11,4,2,409,1018 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,599.8865967,107.0601838,
1826,1020 Pomona Dr,4.1201E+11,4,2,409,1020 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,540.5825195,108.3856587,
1827,1022 Pomona Dr,4.1201E+11,4,2,409,1022 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,517.3498535,97.5844049,
1828,972 Pomona Dr,4.1201E+11,4,2,408,972 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,659.7591553,117.2189161,
1829,970 Pomona Dr,4.1201E+11,4,2,408,970 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,502.7001953,97.38611705,
1830,968 Pomona Dr,4.1201E+11,4,2,408,968 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,489.2550049,102.7293261,
1831,1010 Pomona Dr,4.1201E+11,4,2,407,1010 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,559.402832,104.5841078,
1832,1012 Pomona Dr,4.1201E+11,4,2,407,1012 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,581.5119629,111.6627815,
1833,1014 Pomona Dr,4.1201E+11,4,2,407,1014 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,458.2272949,92.9120557,
1834,1002 Pomona Dr,4.1201E+11,4,2,403,1002 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,607.6982422,107.5878613,
1835,1004 Pomona Dr,4.1201E+11,4,2,403,1004 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,544.5167236,107.4144189,
1836,1006 Pomona Dr,4.1201E+11,4,2,403,1006 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,465.7591553,93.55764174,
1837,958 Pomona Dr,4.1201E+11,4,2,402,958 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,666.0085449,112.20973,
1838,960 Pomona Dr,4.1201E+11,4,2,402,960 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,514.0498047,105.7050096,
1839,962 Pomona Dr,4.1201E+11,4,2,402,962 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,491.25354,96.71719181,
1840,982 Pomona Dr,4.1201E+11,4,2,400,982 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,623.6113281,107.9939352,
1841,984 Pomona Dr,4.1201E+11,4,2,400,984 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,492.0584717,97.21296603,
1842,986 Pomona Dr,4.1201E+11,4,2,400,986 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,574.9772949,113.3438371,
1843,950 Pomona Dr,4.1201E+11,4,2,399,950 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,651.8443604,111.7622592,
1844,952 Pomona Dr,4.1201E+11,4,2,399,952 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,498.0166016,104.025247,
1845,954 Pomona Dr,4.1201E+11,4,2,399,954 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,447.4055176,92.79173837,
1846,948 Pomona Dr,4.1201E+11,3,2,396,948 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,682.626709,119.2064006,
1847,946 Pomona Dr,4.1201E+11,3,2,396,946 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,515.2817383,100.2349019,
1848,944 Pomona Dr,4.1201E+11,3,2,396,944 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,495.2717285,95.97669691,
1849,940 Pomona Dr,4.1201E+11,4,2,391,940 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,614.2884521,107.8953777,
1850,938 Pomona Dr,4.1201E+11,4,2,391,938 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,498.0900879,96.96860316,
1851,936 Pomona Dr,4.1201E+11,4,2,391,936 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,490.0008545,106.075847,
1852,932 Pomona Dr,4.1201E+11,4,2,390,932 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,630.477417,110.5332284,
1853,930 Pomona Dr,4.1201E+11,4,2,390,930 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,529.4102783,99.6002852,
1854,928 Pomona Dr,4.1201E+11,4,2,390,928 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,564.5697021,107.2229751,
1855,201 Burr Oak Ct,4.62107E+11,7,2,389,201 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,667.9682617,109.3421689,
1856,203 Burr Oak Ct,4.62107E+11,7,2,389,203 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,536.5075684,101.3420405,
1857,205 Burr Oak Ct,4.62107E+11,7,2,389,205 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,794.451416,116.9771436,
1858,207 Burr Oak Ct,4.62107E+11,7,2,389,207 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,806.3587646,134.9427245,
1859,209 Burr Oak Ct,4.62107E+11,7,2,389,209 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,823.0802002,136.9326927,
1860,211 Burr Oak Ct,4.62107E+11,7,2,389,211 Burr Oak Ct,Oaktrace Apartments,AI06-0168,Complex,,2006/09/21 00:00:00+00,,,,,,Yes,682.2091064,118.5179316,
1861,974 Pomona Dr,4.1201E+11,3,2,388,974 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,690.4229736,117.0901946,
1862,976 Pomona Dr,4.1201E+11,3,2,388,976 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,426.340332,92.40507742,
1863,978 Pomona Dr,4.1201E+11,3,2,388,978 Pomona Dr,Tuscany Ridge Townhomes,,Complex,,1970/01/01 00:00:00+00,,,,,,,530.0308838,107.1190382,
1864,104 Kenwood Rd,4.1201E+11,24,3,368,104 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 00:00:00+00,,,,,,Yes,3660.122681,259.8623545,
1865,108 Kenwood Rd,4.1201E+11,24,3,366,108 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 00:00:00+00,,,,,,Yes,4293.518921,292.5229404,
1866,112 Kenwood Rd,4.1201E+11,24,3,364,112 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 00:00:00+00,,,,,,Yes,3568.005981,255.7033712,
1867,118 Kenwood Rd,4.1201E+11,24,3,362,118 Kenwood Rd,Gramercy Park,AI08-0010,Complex,,2008/02/29 00:00:00+00,,,,,,Yes,3648.765503,259.0150625,
1868,2548 W Springfield Ave,4.1201E+11,10,3,357,2548 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 00:00:00+00,,,,,,Yes,595.7575684,99.39820688,
1869,2550 W Springfield Ave,4.1201E+11,10,3,357,2550 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 00:00:00+00,,,,,,Yes,913.9484863,120.9613753,
1870,2552 W Springfield Ave,4.1201E+11,10,3,357,2552 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 00:00:00+00,,,,,,Yes,1165.815796,138.2370819,
1871,2554 W Springfield Ave,4.1201E+11,10,3,357,2554 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 00:00:00+00,,,,,,Yes,614.2993164,100.6744047,
1872,2556 W Springfield Ave,4.1201E+11,10,3,357,2556 W Springfield Ave,Countrybrook Apartments,AI08-0017,Complex,,2008/04/28 00:00:00+00,,,,,,Yes,706.7288818,106.931121,
