OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength,Shape
839,1009 S Second St,462118157017 & 462118157016,12,4,935,Armory House, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3939.689697,308.1982025,
840,306 E Armory Ave,4.62118E+11,12, ,936,Armory Towers, ,AI10-0020,Building,,2010/03/18 00:00:00+00,,,,,,Yes,4170.287354,341.0869331,
841,58 E Armory Ave,4.32013E+11,15, ,937,58 E Armory Ave, ,AI06-0162,Building,,2007/07/25 00:00:00+00,,,,,,Yes,6368.712036,413.4486579,
842,52 E Armory Ave,4.32013E+11,52, ,938,52 E Armory,,AI09-0031,Building,,2009/10/09 00:00:00+00,,,,,,Yes,15954.45227,878.629714,
843,1007 S First St,4.32013E+11,12, ,939,1007 S First St, ,AI06-0199,Building,,2007/02/20 00:00:00+00,,,,,,Yes,3301.248779,235.4334774,
844,1010 S First St,4.62118E+11,12, ,940,1010 S First St, ,AI08-0151,Building,,1970/01/01 00:00:00+00,,,,,,Yes,2496.209473,211.9089032,
846,1006 S Third St,4.62118E+11,24, ,942,1006 S Third St, ,AI09-0074,Building,,2010/07/27 00:00:00+00,,,,,,Yes,7726.183716,383.179976,
847,1005 S First St,4.32013E+11,24, ,943,1005 S First St,,AI09-0088,Building,,2010/02/11 00:00:00+00,,,,,,Yes,3519.696167,256.798776,
848,108 W Charles St,4.32013E+11,14, ,944,108 W Charles St, ,AI10-0022,Building,,1970/01/01 00:00:00+00,,,,,,Yes,2762.960327,213.1822483,
849,1004 Locust St,4.32013E+11,18, ,945,1004 Locust St, ,AI06-0161,Building,,2006/10/30 00:00:00+00,,,,,,Yes,6982.925049,557.5945639,
850,807 S Randolph St,4.32013E+11,8, ,946,807 S Randolph St, ,AI08-0021,Building,,2008/03/17 00:00:00+00,,,,,,Yes,2785.796631,241.8115498,
851,1005 S Sixth St,4.62118E+11,28, ,947,1005 S Sixth St, ,AI06-0192,Building,,2008/03/13 00:00:00+00,,,,,,Yes,5109.865967,325.5559874,
852,109 E Chalmers St,4.62118E+11,9, ,948,109 E Chalmers St, ,AI09-0095,Building,,2010/07/27 00:00:00+00,,,,,,Yes,3776.298218,301.4924734,
853,107 E Chalmers St,4.62118E+11,16, ,949,Charmor Apartments, ,AI08-0006,Building,,2008/03/14 00:00:00+00,,,,,,Yes,4080.803345,291.3807445,
854,301 E Chalmers St,462118159002 & 462118159001,17,4,950,301 E Chalmers,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,4592.209839,304.2289674,
855,105 E Chalmers St,4.62118E+11,18, ,951,105 E Chalmers St, ,AI08-0005,Building,,2008/03/06 00:00:00+00,,,,,,Yes,3702.114746,277.581724,
856,57 Chalmers St,4.32013E+11,20, ,953,57 E Chalmers,,AI06-0059,Building,,2007/03/21 00:00:00+00,,,,,,Yes,6654.949219,470.922657,
857,111 Chalmers St,4.62118E+11,18, ,954,111 Chalmers St, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,4214.875122,274.6795694,
858,103 Chalmers St,4.62118E+11,16, ,955,103 Chalmers St, ,AI08-0217,Building,,2009/02/18 00:00:00+00,,,,,,Yes,5320.026123,335.0653791,
859,1002 S Second St,4.62118E+11,6, ,956,1002 S Second St, ,AI08-0211,Building,,2010/03/16 00:00:00+00,,,,,,Yes,3188.516602,238.3699078,
860,401 Chalmers St,4.62118E+11,138, ,957,401 Chalmers St, ,AI07-0086,Building,,2007/09/24 00:00:00+00,,,,,,Yes,4918.686523,340.5251828,
861,913 S Third St,4.62118E+11,12, ,958,913 S Third St, ,AI10-0011,Building,,2011/07/05 00:00:00+00,,,,,,Yes,4276.476685,275.7096647,
862,911 Locust St,4.32013E+11,24, ,959,911 Locust St, ,AI09-0038,Building,,1970/01/01 00:00:00+00,,,,,,Yes,4310.216064,282.1808781,
863,310 E Chalmers St,4.62118E+11,40, ,960,310 E Chalmers St, ,AI08-0192,Building,,1970/01/01 00:00:00+00,,,,,,Yes,9288.482544,614.445374,
864,202 William St,4.32013E+11,3, ,961,202 William St, ,AI08-0022,Building,,2009/05/18 00:00:00+00,,,,,,,1688.02063,181.3808724,
865,54 Chalmers St,432013282008 & 432013282009 & 432013282010 +1more,43, ,962,54 Chalmers St, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,17635.76953,652.9720467,
866,909 Locust St,4.32013E+11,10, ,963,909 Locust St, ,AI07-0059,Building,,2007/06/12 00:00:00+00,,,,,,Yes,4302.065796,349.7075131,
867,909 S First St,4.32013E+11,26, ,964,909 S First St, ,AI07-0139,Building,,2007/11/05 00:00:00+00,,,,,,Yes,4681.954224,293.6992133,
868,907 S Second St,4.62118E+11,14, ,965,907 S Second St, ,AI08-0138,Building,,2010/10/05 00:00:00+00,,,,,,Yes,2578.571289,215.1254669,
869,908 Locust St,4.32013E+11,18, ,967,Locust III, ,AI07-0004,Building,,1970/01/01 00:00:00+00,,,,,,Yes,4567.470459,302.9706769,
870,202 E Chalmers St,4.62118E+11,40, ,968,202 E Chalmers St, ,AI07-0150,Building,,2008/01/02 00:00:00+00,,,,,,Yes,19533.93042,692.2261289,
871,608 Chalmers St,4.62118E+11,18, ,969,608 Chalmers St, ,AI06-0003,Building,,2006/03/21 00:00:00+00,,,,,,Yes,6611.401611,405.2121246,
872,905 S First St,4.32013E+11,25, ,970,905 S First St, ,AI07-0138,Building,,2007/10/31 00:00:00+00,,,,,,Yes,5544.11499,326.7277483,
873,905 S Second St,4.62118E+11,12, ,971,905 S Second St, ,AI08-0214,Building,,2010/03/17 00:00:00+00,,,,,,Yes,5524.165039,335.908679,
874,906 S Oak St,4.32013E+11,9, ,972,906 S Oak St, ,AI06-0111,Building,,2006/07/12 00:00:00+00,,,,,,Yes,2850.270874,221.1602596,
875,906 Locust St,4.32013E+11,9, ,973,906 Locust St, ,AI07-0005,Building,,2007/01/16 00:00:00+00,,,,,,Yes,2402.620972,206.7279452,
876,905 Locust St,4.32013E+11,27, ,974,905 Locust St, ,AI06-0209,Building,,2007/02/19 00:00:00+00,,,,,,Yes,10461.20544,687.5765733,
877,903 Locust St,4.32013E+11,10, ,975,903 Locust St, ,AI07-0058,Building,,2007/06/12 00:00:00+00,,,,,,Yes,4440.14209,343.8011519,
878,903 S Fourth St,4.62118E+11,7, ,976,903 S Fourth,,AI07-0141,Building,,2007/12/21 00:00:00+00,,,,,,Yes,2055.462158,182.1138365,
879,901 S First St,4.32013E+11,27, ,977,901 S First St, ,AI10-0008,Building,,2011/02/28 00:00:00+00,,,,,,Yes,6477.040649,348.6193293,
880,903 S First St,4.32013E+11,72, ,978,903 S First St, ,AI07-0124,Building,,2007/12/14 00:00:00+00,,,,,,Yes,21950.27222,911.9812966,
881,101 E Daniel St,4.62118E+11,12, ,979,101 E Daniel St, ,AI08-0003,Building,,2008/01/09 00:00:00+00,,,,,,Yes,4300.044434,311.9396309,
882,103 E Daniel St,4.62118E+11,11,3,980,103 E Daniel St, ,AI06-0196,Building,,2007/04/05 00:00:00+00,,,,,,Yes,3604.195679,267.9903727,
883,106 E Daniel St,4.62118E+11,40, ,981,106 E Daniel St, ,AI08-0156,Building,,1970/01/01 00:00:00+00,,,,,,Yes,9180.721924,594.438306,
884,810 S Oak St,4.32013E+11,9, ,982,810 S Oak St, ,AI08-0137,Building,,2008/06/03 00:00:00+00,,,,,,Yes,2892.347168,223.0185921,
885,808 S First St,4.62118E+11,3, ,983,808 S First St, ,AI10-0081,Building,,2011/08/15 00:00:00+00,,,,,,,1660.622437,172.4073108,
886,304 E Daniel St,462118153011 & 462118153010,36,7,984,Daniel Tower, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,8825.072998,538.6788669,
887,807 Locust St,4.32013E+11,12, ,985,807 Locust St, ,AI06-0134,Building,,2008/12/31 00:00:00+00,,,,,,Yes,4439.077026,308.554152,
889,808 S Oak St,4.32013E+11,9, ,987,808 S Oak St, ,AI09-0004,Building,,2009/02/23 00:00:00+00,,,,,,Yes,2974.069336,267.57785,
890,806 S Third St,4.62118E+11,10, ,988,806 S Third St, ,AI06-0193,Building,,2006/11/02 00:00:00+00,,,,,,Yes,5748.68335,395.6913235,
891,805 S Fourth St,4.62118E+11,18, ,989,805 S Fourth St, ,AI09-0139,Building,,2010/02/05 00:00:00+00,,,,,,Yes,4654.863525,334.2956974,
892,705 S Randolph St,4.32013E+11,4, ,990,705 S Randolph St, ,AI06-0036,Building,,2006/05/17 00:00:00+00,,,,,,,1180.99231,138.0396769,
893,805 Locust St,4.32013E+11,4, ,991,805 Locust St, ,AI09-0093,Building,,2009/07/17 00:00:00+00,,,,,,,1901.875,208.1107036,
894,57 E John St,4.32013E+11,12,2,992,57 E John St, ,AI07-0057,Building,,2010/09/09 00:00:00+00,,,,,,Yes,4604.471436,344.257228,
895,105 E John St,4.62118E+11,14, ,993,105 E John St, ,AI08-0135,Building,,2008/08/04 00:00:00+00,,,,,,Yes,2830.880615,270.1402942,
896,109 E John St,4.62118E+11,10, ,994,109 E John St, ,AI07-0143,Building,,2007/12/17 00:00:00+00,,,,,,Yes,4829.89209,296.0261743,
897,107 E John St,4.62118E+11,12, ,995,107 E John St, ,AI06-0110,Building,,2008/11/05 00:00:00+00,,,,,,Yes,2581.005493,225.5345811,
898,59 E John St,4.32013E+11,12,3,996,59 John St, ,AI09-0015,Building,,2009/05/01 00:00:00+00,,,,,,Yes,3804.216431,276.0580639,
899,801 S Fourth St,4.62118E+11,10, ,997,801 S Fourth St, ,AI09-0087,Building,,2010/02/02 00:00:00+00,,,,,,Yes,3663.463379,257.2289287,
900,31 E John St,4.32013E+11,2,3,998,31 E John, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1602.804443,177.7895502,
901,33 E John St,4.32013E+11,2,3,999,33 E John, ,,Building,,1970/01/01 00:00:00+00,,,,,,,1695.706177,197.583092,
902,311 E John St,4.62118E+11,16, ,1000,311 E John St, ,AI07-0102,Building,,1970/01/01 00:00:00+00,,,,,,Yes,1949.94043,182.6278239,
903,305 E John St,4.62118E+11,9, ,1001,305 E John St, ,AI08-0171,Building,,2010/07/21 00:00:00+00,,,,,,Yes,4220.52478,281.7113894,
904,212 E John St,4.62118E+11,8, ,1002,212 E John St, ,AI08-0139,Building,,2008/05/28 00:00:00+00,,,,,,Yes,2376.4021,197.1765443,
905,54 E John St,4.32013E+11,6, ,1003,54 E John St, ,AI10-0002,Building,,2010/08/11 00:00:00+00,,,,,,Yes,2353.663086,207.1054405,
907,708 S First St,4.62118E+11,10, ,1006,708 S First St, ,AI08-0032,Building,,2010/06/16 00:00:00+00,,,,,,Yes,2590.728027,218.1382428,
908,110 E John St,4.62118E+11,18, ,1007,110 E John St, ,AI10-0083,Building,,2011/08/02 00:00:00+00,,,,,,Yes,4726.290161,310.4543667,
909,58 E John St,4.32013E+11,27,3,1008,58 E John St, ,AI08-0134,Building,,1970/01/01 00:00:00+00,,,,,,Yes,7278.984985,517.4635022,
910,48 E John St,432013234009 & 432013234010,30,3,1009,48 E John ,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,12617.9856,609.749968,
911,706 S First St,4.62118E+11,12, ,1010,Delta Apartments,,AI06-0208,Building,,2008/06/18 00:00:00+00,,,,,,Yes,3316.061401,238.0600884,
912,706 S Locust St,4.32013E+11,14, ,1011,706 S Locust St, ,AI06-0212,Building,,2010/02/19 00:00:00+00,,,,,,Yes,3699.203247,266.1037776,
913,705 S First St,4.32013E+11,12, ,1012,705 S First St, ,AI07-0006,Building,,2007/01/16 00:00:00+00,,,,,,Yes,4502.337158,339.6540632,
914,508 E John St,462118133010 & 462118133029 & 462118133013 +2more,36,3,1013,Johnstowne,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,16925.3634,993.9728755,
915,509 1/2 E Green St,4.62118E+11,7, ,1014,509 1/2 E Green St, ,AI07-0039,Building,,2008/03/11 00:00:00+00,,,,,,,1327.380371,149.4435805,
916,105 E Green St,4.62118E+11,38, ,1015,105 E Green St, ,AI06-0198,Building,,2006/11/06 00:00:00+00,,,,,,Yes,6864.099609,363.0538504,
917,205 E Green St,4.62118E+11,8, ,1016,205 E Green St, ,AI09-0096,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3778.900269,283.6776851,
918,51 E Green St,432013234001 & 432013234002,30,4,1017,51 E Green, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,11359.22583,658.0146738,
919,305 E Green St,4.62118E+11,10, ,1018,305 E Green St, ,AI07-0051,Building,,2007/06/19 00:00:00+00,,,,,,Yes,3893.346191,273.3610533,
920,207 E Green St,4.62118E+11,22, ,1019,209 E Green St, ,AI07-0142,Building,,2008/07/11 00:00:00+00,,,,,,Yes,8749.583008,569.3012145,
921,101 E Green St,4.62118E+11,48, ,1020,101 E Green Street,,AI07-0043,Complex,,2009/09/15 00:00:00+00,,,,,,Yes,17017.5874,849.2180717,
922,303 E Green St,4.62118E+11,10, ,1021,303 E Green St, ,AI06-0204,Building,,2007/01/08 00:00:00+00,,,,,,Yes,7432.639404,591.1748191,
923,56 E Green St,4.32013E+11,6, ,1022,56 E Green St, ,AI11-0014,Building,,2011/04/15 00:00:00+00,,,,,,,1543.858398,159.2000272,
924,108 W Green St,4.32013E+11,20, ,1023,108 W Green St, ,AI08-0024,Building,,2009/03/16 00:00:00+00,,,,,,Yes,3622.585327,287.1392423,
925,56 E Green St,4.32013E+11,12, ,1025,56 E Green St, ,AI11-0014,Building,,2011/04/15 00:00:00+00,,,,,,,3540.819702,251.2329851,
926,605 S Fifth St,4.62118E+11,24, ,1027,605 S Fifth St, ,AI09-0001,Building,,2009/03/25 00:00:00+00,,,,,,Yes,5688.355713,326.0659103,
927,605 S Fourth St,4.62118E+11,22, ,1028,605 S Fourth St, ,AI09-0089,Building,,1970/01/01 00:00:00+00,,,,,,Yes,5928.028564,327.2968629,
928,55 E Healey St,4.32013E+11,12, ,1029,55 E Healey St, ,AI09-0140,Building,,2010/08/02 00:00:00+00,,,,,,Yes,3311.623291,254.8426712,
929,57 E Healey St,4.32013E+11,24, ,1031,57 E Healey St, ,AI06-0114,Building,,2010/08/04 00:00:00+00,,,,,,Yes,3615.379272,260.3181387,
930,107 E Healey St,4.62118E+11,24, ,1032,107 E Healey St, ,AI06-0206,Building,,2007/04/30 00:00:00+00,,,,,,Yes,4286.133179,272.9983705,
931,205 E Healey St,4.62118E+11,27,2,1033,205 E Healey St, ,AI06-0213,Building,,2008/11/06 00:00:00+00,,,,,,Yes,4615.648682,290.6836742,
932,201 E Healey St,4.62118E+11,15, ,1034,201 E Healey St, ,AI09-0128,Building,,2009/12/08 00:00:00+00,,,,,,Yes,4890.506226,332.0219195,
933,203 E Healey St,4.62118E+11,16, ,1035,203 E Healey St, ,AI07-0132,Building,,2009/12/07 00:00:00+00,,,,,,Yes,3891.038208,303.6403563,
934,601 S Fourth St,4.62118E+11,3, ,1036,601 S Fourth St, ,AI10-0006,Building,,2010/01/20 00:00:00+00,,,,,,,2067.100098,185.7718935,
935,411 E Healey St,4.62118E+11,18, ,1037,411 E Healey St, ,AI07-0077,Building,,1970/01/01 00:00:00+00,,,,,,Yes,6679.374146,445.725182,
936,502 E Healey St,4.62118E+11,32, ,1038,502 E Healey St, ,AI06-0187,Building,,2008/02/14 00:00:00+00,,,,,,Yes,4325.787109,302.2364095,
937,509 S Fifth St,4.62118E+11,24, ,1039,509 S Fifth St, ,AI06-0186,Building,,2008/02/14 00:00:00+00,,,,,,Yes,5743.557739,321.3318474,
938,508 E Healey St,4.62118E+11,29,3,1040,Green Balconies Apartments,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,17189.8009,1015.585537,
939,507 S Fourth St,4.62118E+11,16, ,1041,507 S Fourth St, ,AI06-0205,Building,,2007/07/25 00:00:00+00,,,,,,Yes,5364.535034,332.9634828,
940,408 E Healey St,462118126009 & 462118126011 & 462118126012 +1more,64, ,1042,408 E Healey St, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,16486.12439,762.8401389,
941,508 S First St,4.62118E+11,36,4,1043,508 S First, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,10417.76782,618.3115645,
942,505 S Fourth St,4.62118E+11,30, ,1044,505 S Fourth St, ,AI08-0213,Building,,2009/07/14 00:00:00+00,,,,,,Yes,7032.467773,423.1329766,
943,503 Locust St,4.32013E+11,2, ,1045,503 Locust St, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,1524.273315,157.766982,
944,509 Bash Ct,4.62118E+11,16, ,1046,509 Bash Ct, ,AI09-0016,Building,,2010/02/22 00:00:00+00,,,,,,Yes,3661.217529,274.1849358,
945,505 S Fifth St,4.62118E+11,3, ,1047,505 S Fifth St, ,,Building,,1970/01/01 00:00:00+00,,,,,,,4320.644775,308.1189215,
946,506 S Fourth St,4.62118E+11,24, ,1048,506 S Fourth St, ,AI08-0197,Building,,2009/04/02 00:00:00+00,,,,,,Yes,9491.612305,645.6047608,
947,512 S Third St,462118103007 & 462118103008 & 462118103019 +3more,144,5,1049,512 S Third,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,39317.27979,1401.017587,
948,502 S Fifth St,4.62118E+11,12, ,1050,502 S Fifth St, ,AI06-0051,Building,,2006/04/17 00:00:00+00,,,,,,Yes,4351.181152,302.0798837,
949,503 E Springfield Ave,4.62118E+11,14, ,1051,503 E Springfield Ave, ,AI09-0100,Building,,2009/06/19 00:00:00+00,,,,,,Yes,5635.866089,342.6236867,
950,202 E Springfield Ave,4.62107E+11,14, ,1052,202 E Springfield Ave, ,AI06-0113,Building,,2006/07/13 00:00:00+00,,,,,,Yes,5297.49707,323.9271358,
951,502 E Springfield Ave,462107383013 & 462107383014 & 462107383015 +5more,31,3,1053,502 E Springfield,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,20041.30737,919.4027218,
952,408 E Springfield Ave,462107379007 & 462107379008 & 462107379010 +1more,44,4,1054,408 E Springfield,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,12361.80396,653.3764094,
953,407 1/2 Stoughton St,4.62107E+11,8, ,1055,407 1/2 Stoughton St, ,AI09-0045,Building,,1970/01/01 00:00:00+00,,,,,,Yes,1585.930908,165.0629825,
955,405 Stoughton St,4.62107E+11,12, ,1057,405 Stoughton St, ,AI09-0029,Building,,2009/08/04 00:00:00+00,,,,,,Yes,3674.830933,281.8056592,
956,402 S Fifth St,4.62107E+11,10, ,1058,402 S Fifth St, ,AI06-0195,Building,,2007/04/16 00:00:00+00,,,,,,Yes,4544.669678,337.7530072,
957,503 Stoughton St,4.62107E+11,12, ,1059,503 Stoughton St, ,AI09-0030,Building,,2009/06/24 00:00:00+00,,,,,,Yes,2919.035034,231.597354,
958,407 Stoughton St,4.62107E+11,3, ,1060,407 Stoughton St, ,AI09-0045,Building,,1970/01/01 00:00:00+00,,,,,,Yes,1255.414917,155.6003826,
959,509 Stoughton St,4.62107E+11,18, ,1061,509 Stoughton St, ,AI09-0081,Building,,1970/01/01 00:00:00+00,,,,,,Yes,5957.127319,380.7299742,
960,505 Stoughton St,462107383005 & 462107383004,9,3,1062,505 Stoughton,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,5552.762451,367.7609899,
961,508 E Stoughton St,4.62107E+11,12,3,1065,508 E Stoughton, ,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3485.438721,253.5623071,
962,512 Stoughton St,4.62107E+11,12, ,1066,512 Stoughton St, ,AI07-0010,Building,,2010/05/07 00:00:00+00,,,,,,Yes,3404.964355,251.8265712,
963,408 Stoughton St,4.62107E+11,15, ,1067,408 Stoughton St, ,AI08-0160,Building,,2011/01/25 00:00:00+00,,,,,,Yes,2875.479248,231.3618496,
964,506 Stoughton St,4.62107E+11,24, ,1068,506 Stoughton St, ,AI08-0031,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3473.365356,242.8906601,
965,404 Stoughton St,4.62107E+11,12, ,1069,404 Stoughton St, ,AI10-0009,Building,,2010/11/24 00:00:00+00,,,,,,Yes,3732.587524,355.7181106,
966,510 Stoughton St,4.62107E+11,12, ,1070,510 Stoughton St, ,AI07-0011,Building,,2007/04/13 00:00:00+00,,,,,,Yes,3599.2854,260.4056272,
967,602 Stoughton St,4.62107E+11,18, ,1071,602 Stoughton St, ,AI07-0140,Building,,2011/07/12 00:00:00+00,,,,,,Yes,5342.915771,368.9284489,
968,303 S Wright St,4.62107E+11,12,3,1072,303 S Wright St, ,AI09-0120,Building,,2009/12/02 00:00:00+00,,,,,,Yes,4036.245117,261.2110387,
969,305 E White St,4.62107E+11,10,2,1073,305 E White St,Bay Harbor Apartments,AI06-0078,Building,,2007/03/21 00:00:00+00,,,,,,Yes,2752.646851,282.4617096,
970,301 E White St,4.62107E+11,8, ,1074,301 E White St, ,AI07-0053,Building,,2007/06/18 00:00:00+00,,,,,,Yes,3249.781738,233.4305056,
971,303 E White St,4.62107E+11,10, ,1075,303 E White St, ,AI07-0054,Building,,2007/05/01 00:00:00+00,,,,,,Yes,2972.354736,224.3366941,
972,307 E White St,4.62107E+11,24, ,1076,307 E White St, ,AI09-0022,Building,,2009/07/30 00:00:00+00,,,,,,Yes,3383.648071,239.5036033,
