OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength,Shape
1225,209 W University Ave,4.22012E+11,10,2,,209 W University,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3322.390015,236.1666716,
1226,318 S Prarie St,4.22012E+11,3,2,,318 S Prarie,,,House,,1970/01/01 00:00:00+00,,,,,,,1488.059692,173.4999636,
1227,2005 S Mattis Ave,4.52022E+11,6,3,,2005 S Mattis,,,Building,,1970/01/01 00:00:00+00,,,,,,,2091.113159,222.2054976,
1228,2003 S Mattis Ave,4.52022E+11,6,3,,2003 S Mattis,,,Building,,1970/01/01 00:00:00+00,,,,,,,2123.649414,217.9395014,
1229,2001 S Mattis Ave,4.52022E+11,6,3,,2001 S Mattis,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,2182.234985,221.4418929,
1230,211 W Columbia Ave,4.22012E+11,3,2,,211 W Columbia,,,House,,1970/01/01 00:00:00+00,,,,,,,2138.160889,197.6449313,
1231,406 N Elm St,4.22012E+11,3,2,,406 N Elm,,,House,,1970/01/01 00:00:00+00,,,,,,,1590.795044,192.0038777,
1232,310 W Hill St,4.22012E+11,6,3,,The Hartford,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3246.28894,240.2638724,
1233,302 W Hill St,4.22012E+11,8,2,,302 W Hill,,,House,,1970/01/01 00:00:00+00,,,,,,,1823.855103,189.02043,
1234,214 W Washington St,4.22012E+11,2,2,,214 W Washington,,,House,,1970/01/01 00:00:00+00,,,,,,,1468.086304,184.5786807,
1235,508 W Washington St,4.22012E+11,3,2,,508 W Washington,,,Building,,1970/01/01 00:00:00+00,,,,,,,1355.716187,153.3869895,
1236,501 W Green St,4.32013E+11,2,2,,501 W Green,,,House,,1970/01/01 00:00:00+00,,,,,,,1588.028442,198.5881505,
1237,3721 Harbor Estates Ln,4.12004E+11,8,2,,3721 Harbor Estates,Parkland Cove,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,4826.634644,281.3512578,
1238,3701 Harbor Estates Ln,4.12004E+11,8,2,,3701 Harbor Estates,Parkland Cove,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,4956.220459,288.7542596,
1239,1302 Mariner Way,4.12004E+11,8,2,,1302 Mariner Way,Parkland Cove,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,4967.131592,290.1773251,
1241,2402 Fields South Drive,4.62028E+11,16,2,,2402 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,15798.61914,664.8916955,
1242,2410 Fields South Drive,4.62028E+11,16,2,,2410 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,14691.50183,619.4900154,
1243,2404 Fields South Drive,4.62028E+11,16,2,,2404 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,14831.00256,624.8346349,
1244,2408 Fields South Drive,4.62028E+11,16,2,,2408 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,15893.45471,612.7757823,
1245,2412 Fields South Drive,4.62028E+11,16,2,,2412 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,14536.67383,606.6399338,
1246,2414 Fields South Drive,4.62028E+11,16,2,,2414 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,14371.3667,584.4811753,
1247,2416 Fields South Drive,4.62028E+11,16,2,,2416 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,13408.89734,562.7345839,
1248,2418 Fields South Drive,4.62028E+11,16,2,,2418 Fields South Drive,Windsor West Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,13283.21924,593.1401021,
1249,11 E Columbia Ave,4.22012E+11,32,5,,The Quarters,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,7593.10791,355.0450694,
1250,3902 Crowwood Dr,4.42016E+11,8,2,,3902 Crowwood Dr,Crowwood Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6045.945435,483.8148824,
1251,4002 Crowwood Dr,4.42016E+11,8,2,,4002 Crowwood Dr,Crowwood Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6013.226563,498.3593412,
1252,3901 Crowwood Dr,4.42016E+11,8,2,,3901 Crowwood Dr,Crowwood Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6084.414795,489.4003408,
1253,405 W Washington St,4.22012E+11,3,2,,405 Washington,,,Building,,1970/01/01 00:00:00+00,,,,,,,2042.633057,210.7491572,
1254,707 S First St,432013234014 & 432013234015,4,4,,707 S First ,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3077.547485,373.2187366,
1255,2501 Myers Ct,32027204027,12,2,,2501 Myers Ct,,,Building,,1970/01/01 00:00:00+00,,,,,,,6526.92749,351.3398773,
1256,2506 Myers Ct,4.62027E+11,2,2,,2506 Myers Ct,,,Building,,1970/01/01 00:00:00+00,,,,,,,2263.868774,204.8292772,
1257,2504 Myers Ct,32027204903,8,2,,2504 Myers Ct,,,Building,,1970/01/01 00:00:00+00,,,,,,,5000.276855,369.5563103,
1258,2507 Myers Ct,4.62027E+11,2,1,,2507 Myers Ct,,,Building,,1970/01/01 00:00:00+00,,,,,,,2256.009277,205.0306429,
1259,2510 Myers Ct,4.62027E+11,2,1,,2510 Myers Ct,,,Building,,1970/01/01 00:00:00+00,,,,,,,2546.005737,219.9499884,
1260,919 W Hill St,4.22011E+11,1,3,,919 W Hill,,,Building,,1970/01/01 00:00:00+00,,,,,,,2395.647827,204.976283,
1261,211 W John St,4.32013E+11,4,3,,211 W John,,,House,,1970/01/01 00:00:00+00,,,,,,,1390.733032,164.3368379,
1262,503 W Washington St,4.22012E+11,4,2,,503 W Washington St,,,House,,1970/01/01 00:00:00+00,,,,,,,1788.307861,190.122332,
1263,211 N Neil St,422012409013 & 422012409014,2,2,,211 N Neil,,,Over Commercial,,1970/01/01 00:00:00+00,,,,,,,8085.881348,376.1597991,
1264,624 S Fifth St,462118130007 & 462118130008,4,2,,624 S Fifth,,,Building,,1970/01/01 00:00:00+00,,,,,,,3870.037476,249.3886364,
1265,1008 Hickory St,4.22012E+11,,2,,1008 Hickory,,,House,,1970/01/01 00:00:00+00,,,,,,,1415.321289,178.0001582,
1266,713 S Sixth St,4.62118E+11,4,2,,713 S Sixth,,,Over Commercial,,1970/01/01 00:00:00+00,,,,,,,1434.505005,174.3292605,
1268,911 S Oak St,4.32013E+11,8,2,,911 S Oak,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,4382.276367,284.4642213,
1269,408 E Clark St,4.62107E+11,8,2,,408 E Clark,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,2560.21521,214.4375774,
1270,112 E Chalmers St,4.62118E+11,20,6,,Lancaster Apartments,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,4176.417603,312.9778221,
1271,305 W University Ave,4.22012E+11,6,3,,The Parkview,,,Building,,1970/01/01 00:00:00+00,,,,,,Yes,3982.632813,332.935806,
1272,213 W John St,4.32013E+11,1,2,,213 W John,,,House,,1970/01/01 00:00:00+00,,,,,,Yes,1823.723022,201.5854355,
1273,314 S Elm St,4.22012E+11,2,2,,314 S Elm,,,House,,1970/01/01 00:00:00+00,,,,,,,1352.629761,163.309472,
1274,806 W Church St,4.22012E+11,2,2,851,806 W Church St, ,,House,,1970/01/01 00:00:00+00,,,,,,,1714.119507,179.6322651,
1276,2526 Leeper Dr,32027204025,4,2,,2526 Leeper,,,Building,,1970/01/01 00:00:00+00,,,,,,,2660.54834,223.006186,
1277,1902 Nancy Ct,32027204012,12,2,,1902 Nancy Ct,Southwest Champaign,,Complex,,1970/01/01 00:00:00+00,,,,,,,6377.262573,349.900379,
1278,2404 Leeper Dr,32027204009,4,2,,2404 Leeper Dr,,,Building,,1970/01/01 00:00:00+00,,,,,,,2470.544556,210.2120044,
1279,806 S State St,4.32013E+11,3,3,,806 S State,,,House,,1970/01/01 00:00:00+00,,,,,,,1164.672119,139.2452259,
1280,708 S State St,4.32013E+11,2,2,,708 S State,,,House,,1970/01/01 00:00:00+00,,,,,,,1126.563965,137.3306252,
1281,210 W John St,4.32013E+11,3,2,,210 W John,,,House,,1970/01/01 00:00:00+00,,,,,,,1700.126587,179.5750301,
1282,212 W John St,4.32013E+11,1,2,,212 W John,,,House,,1970/01/01 00:00:00+00,,,,,,,1445.981567,161.425402,
1283,608 S Mattis Ave,4.32014E+11,1,1,,608 S Mattis,,,House,,1970/01/01 00:00:00+00,,,,,,,3209.374146,295.5403684,
1284,306 W Healey St,4.32013E+11,2,2,,306 W Healey,,,House,,1970/01/01 00:00:00+00,,,,,,,1625.626343,163.4968483,
1285,407 S New St,4.32013E+11,2,2,,407 S New,,,House,,1970/01/01 00:00:00+00,,,,,,,1410.954956,178.5831205,
1286,608 W Healey St,4.32013E+11,2,2,,608 W Healey,,,House,,1970/01/01 00:00:00+00,,,,,,,1550.842651,171.9648632,
1287,403 W Springfield Ave,4.32013E+11,1,2,,403 W Springfield,,,House,,1970/01/01 00:00:00+00,,,,,,,1894.516968,190.6243148,
1288,611 W University Ave,4.22012E+11,5,3,,611 W University,,,House,,1970/01/01 00:00:00+00,,,,,,Yes,3232.138794,241.7400168,
1289,310 N James St,4.22011E+11,2,2,,310 N James,,,House,,1970/01/01 00:00:00+00,,,,,,,1297.936768,151.9685893,
1290,602 W Hill St,4.22012E+11,2,2,,602 W Hill,,,House,,1970/01/01 00:00:00+00,,,,,,,1153.798462,155.9427405,
1291,511 W Washington St,4.22012E+11,2,2,,511 W Washington,,,House,,1970/01/01 00:00:00+00,,,,,,,1535.447632,171.2096361,
1292,305 S Fifth St,4.62107E+11,30,4,,305 S Fifth,,,Building,,1970/01/01 00:00:00+00,,,,,,,1721.771729,177.6569643,
1293,1013 S First St,4.32013E+11,2,5,,1013 S First,,,Building,,1970/01/01 00:00:00+00,,,,,,,1750.843384,216.5052623,
1294,804 S First St,4.62118E+11,1,2,,804 S First,,,House,,1970/01/01 00:00:00+00,,,,,,,1696.545166,174.3762662,
1296,103 E John St,4.62118E+11,1,1,,103 E John,,,House,,1970/01/01 00:00:00+00,,,,,,,977.1159668,131.7620458,
1297,101 E John St,4.62118E+11,1,1,,101 E John,,,House,,1970/01/01 00:00:00+00,,,,,,,1349.880005,163.0495898,
1298,503 S First St,4.32013E+11,1,1,,503 S First,,,House,,1970/01/01 00:00:00+00,,,,,,,1338.763184,152.5749486,
1299,304 S Fifth St,4.62107E+11,1,1,,304 S Fifth,,,House,,1970/01/01 00:00:00+00,,,,,,,1164.529663,161.1331234,
1300,501 E White St,4.62107E+11,2,1,,501 E White,,,House,,1970/01/01 00:00:00+00,,,,,,,1966.342773,209.6724499,
1301,206 S Sixth St,4.62107E+11,1,1,,206 S Sixth,,,House,,1970/01/01 00:00:00+00,,,,,,,790.0908203,112.912283,
1302,309 W Columbia Ave,4.22012E+11,1,2,,309 W Columbia,,,House,,1970/01/01 00:00:00+00,,,,,,,1146.944092,137.8707384,
1303,314 S Prarie,4.22012E+11,20,2,,314 S Prarie,Prarie Place Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,4276.878906,294.7667616,
1304,310 S Prarie,4.22012E+11,20,2,,310 S Prarie,Prarie Place Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,4290.274292,293.5735818,
1305,1711 Gentry Square,4.52023E+11,12,3,,1711 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,7843.797363,479.3262055,
1306,1709 Gentry Square,4.52023E+11,10,3,,1709 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6341.065796,397.7287657,
1307,1713 Gentry Square,4.52023E+11,9,3,,1713 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6399.38269,399.4491786,
1308,1710 Gentry Square,4.52023E+11,16,3,,1710 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,5334.791504,324.1634346,
1309,1707 Gentry Square,4.52023E+11,12,3,,1707 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,7864.388062,500.2110844,
1310,1714 Gentry Square,4.52023E+11,16,3,,1714 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6443.49292,397.0513767,
1311,1706 Gentry Square,4.52023E+11,16,3,,1706 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6474.674072,375.6940127,
1312,1702 Gentry Square,4.52023E+11,16,3,,1702 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,7591.19397,417.6290381,
1313,1705 Gentry Square,4.52023E+11,12,3,,1705 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,7963.917603,505.2464828,
1314,1703 Gentry Square,4.52023E+11,12,3,,1703 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,6473.091431,389.2819985,
1315,1701 Gentry Square,4.52023E+11,12,3,,1701 Gentry Square,Gentry Square Apartments,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,7870.92627,496.1191346,
1317,753 Prestwick Pt,4.42016E+11,12,2,,753 Prestwick Pt,Prestwick Point,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,901.2133789,151.2766129,
1318,507 W Springfield Ave,4.32013E+11,2+,2,,Springfield House,,,Building,,1970/01/01 00:00:00+00,,,,,,,1623.790771,178.2038102,
1319,315 S State St,4.22012E+11,2,2,,State Street House,,,Building,,1970/01/01 00:00:00+00,,,,,,,1979.371948,192.9702649,
1322,714 Phoenix Dr,452024358016 & 452024358017,2,1,48,714 Phoenix Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1660.191406,196.4520038,
1323,710 Phoenix Dr,452024358019 & 452024358018,2,1,50,710 Phoenix Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1602.862305,193.271046,
1324,2309-B Melrose Dr,452024353017 & 452024353016,2,2,52,2309-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1440.205078,189.3215982,
1325,2311-B Melrose Dr,452024353019 & 452024353018,2,2,53,2311-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1552.33374,194.4906157,
1326,2307-B Melrose Dr,452024353015 & 452024353014,2,2,56,2307-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1545.925293,188.9066947,
1327,2310-B Melrose Dr,452024358014 & 452024358013,2,1,57,2310-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1654.493774,197.0257943,
1328,2308-A Melrose Dr,452024358012 & 452024358011,2,1,58,2308-A Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1618.672241,194.6715289,
1329,2306-B Melrose Dr,452024358009 & 452024358010,2,1,59,2306-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1620.286987,195.3403572,
1330,2303-B Melrose Dr,452024353012 & 452024353013,2,2,60,2303-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1210.116089,140.1319941,
1331,2301-D Melrose Dr,452024353008 & 452024353010 & 452024353011 +1more,4,2,62,2301-D Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1276.68042,155.2820748,
1332,2301-C Melrose Dr,452024353008 & 452024353010 & 452024353011 +1more,4,2,62,2301-C Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,634.7720947,117.6884573,
1333,2301 Melrose Dr,452024353008 & 452024353010 & 452024353011 +1more,4,2,62,2301-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,811.2390137,122.8516148,
1334,14 Colony West Dr,452024352024 & 452024352025,2,2,63,14 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1172.688354,147.8890611,
1335,19 Colony West Dr,452024352031 & 452024352032 & 452024352033 +2more,4,2,64,19 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1272.721558,152.1740707,
1336,20 Colony West Dr,452024352031 & 452024352032 & 452024352033 +2more,4,2,64,20 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,877.8619385,124.2711081,
1337,21 Colony West Dr,452024352031 & 452024352032 & 452024352033 +2more,4,2,64,21 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,615.3126221,114.1427827,
1338,22 Colony West Dr,452024352031 & 452024352032 & 452024352033 +2more,4,2,64,22 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,584.3741455,113.3688857,
1339,2304-A Melrose Dr,452024358005 & 452024358007 & 452024358008 +1more,4,2,66,2304-A Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1363.873291,160.5362973,
1340,2304-B Melrose Dr,452024358005 & 452024358007 & 452024358008 +1more,4,2,66,2304-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,744.2421875,127.9045985,
1341,2304-C Melrose Dr,452024358005 & 452024358007 & 452024358008 +1more,4,2,66,2304-C Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,566.4343262,103.6898727,
1342,2302-A Melrose Dr,452024358002 & 452024358003 & 452024358004,3,2,67,2302-A Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1117.131348,141.8971704,
1343,2302-B Melrose Dr,452024358002 & 452024358003 & 452024358004,3,2,67,2302-B Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,733.8133545,114.3681334,
1344,24 Colony West Dr,452024352036 & 452024352038 & 452024352035 +1more,4,2,68,24 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1207.498657,162.6183698,
1345,27 Colony West Dr,452024352036 & 452024352038 & 452024352035 +1more,4,2,68,27 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1170.983398,146.5574987,
1346,26 Colony West Dr,452024352036 & 452024352038 & 452024352035 +1more,4,2,68,26 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,747.8380127,131.4291089,
1347,15 Colony West Dr,452024352026 & 452024352027 & 452024352029 +1more,4,2,69,15 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1202.286987,147.9541684,
1348,16 Colony West Dr,452024352026 & 452024352027 & 452024352029 +1more,4,2,69,16 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,794.675415,131.6820728,
1349,17 Colony West Dr,452024352026 & 452024352027 & 452024352029 +1more,4,2,69,17 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,758.6357422,115.2217588,
1350,2120 Melrose Dr,452024359008 & 452024359010 & 452024359009 +1more,4,2,71,2120 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1372.367798,159.4910978,
1351,2122 Melrose Dr,452024359008 & 452024359010 & 452024359009 +1more,4,2,71,2122 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,570.2576904,115.6198502,
1352,2126 Melrose Dr,452024359008 & 452024359010 & 452024359009 +1more,4,2,71,2126 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,946.4304199,133.7664738,
1353,2130 Melrose Dr,452024359035 & 452024359036,2,2,73,2130 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1537.706543,191.684002,
1354,28 Colony West Dr,452024352040 & 452024352041 & 452024352039,3,2,74,28 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,776.9104004,123.0361495,
1355,29 Colony West Dr,452024352040 & 452024352041 & 452024352039,3,2,74,29 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,583.2023926,116.5026896,
1356,2201 Melrose Dr,4.52024E+11,24,2,75,2201 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1064.617432,134.0559265,
1357,2203 Melrose Dr,4.52024E+11,24,2,75,2203 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1100.595581,135.7625941,
1358,2215 Melrose Dr,4.52024E+11,24,2,75,2215 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1052.213989,132.5185111,
1359,2213 Melrose Dr,4.52024E+11,24,2,75,2213 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1050.052979,132.1546204,
1360,2211 Melrose Dr,4.52024E+11,24,2,75,2211 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1004.954346,129.7719761,
1361,2205 Melrose Dr,4.52024E+11,24,2,75,2205 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1092.455078,135.2455066,
1362,2209 Melrose Dr,4.52024E+11,24,2,75,2209 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,912.0150146,125.9505677,
1363,7 Colony West Dr,452024352023 & 452024352022 & 452024352021,3,2,76,7 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1224.968384,140.5123933,
1364,8 Colony West Dr,452024352023 & 452024352022 & 452024352021,3,2,76,8 Colony West Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,602.1525879,111.7184242,
1365,2114 Melrose Dr,452024359013 & 452024359012 & 452024359014,3,2,77,2114 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,1303.282227,154.5254646,
1366,2116 Melrose Dr,452024359013 & 452024359012 & 452024359014,3,2,77,2116 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,,646.9069824,119.8532659,
1367,1910 Melrose Dr,4.52024E+11,24,2,78,1910 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1110.505127,140.4447934,
1368,1912 Melrose Dr,4.52024E+11,24,2,78,1912 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1048.991699,136.6861127,
1369,1914 Melrose Dr,4.52024E+11,24,2,78,1914 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,984.8227539,133.3625157,
1370,1916 Melrose Dr,4.52024E+11,24,2,78,1916 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1222.514526,146.6971276,
1371,1918 Melrose Dr,4.52024E+11,24,2,78,1918 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,976.8763428,131.4415986,
1372,1920 Melrose Dr,4.52024E+11,24,2,78,1920 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1247.224609,147.5144007,
1373,1922 Melrose Dr,4.52024E+11,24,2,78,1922 Melrose Dr,Colony West,,Complex,,1970/01/01 00:00:00+00,,,,,,Yes,1028.726318,135.5404281,
